"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.181589212E1,-1.817181778E1,-7.115844727E0,-1.686465454E1,2.579276605E1
2.182584013E1,-1.811858749E1,-7.187011719E0,-1.671707153E1,2.567872331E1
2.183578813E1,-1.812517929E1,-7.219161987E0,-1.679162598E1,2.574096205E1
2.184573613E1,-1.819712448E1,-7.099349976E0,-1.673782349E1,2.572335212E1
2.185568512E1,-1.820469284E1,-7.209426880E0,-1.669259644E1,2.572993302E1
2.186563313E1,-1.821033859E1,-7.135070801E0,-1.675207520E1,2.575184829E1
2.187558113E1,-1.819997025E1,-7.190231323E0,-1.672320557E1,2.574109453E1
2.188552913E1,-1.829895401E1,-7.186187744E0,-1.664990234E1,2.576261361E1
2.189547713E1,-1.826375198E1,-7.096160889E0,-1.666085815E1,2.571972648E1
2.190542513E1,-1.823582077E1,-7.058059692E0,-1.662573242E1,2.566663874E1
2.191537313E1,-1.818219376E1,-7.092880249E0,-1.667025757E1,2.566707244E1
2.192532213E1,-1.806797409E1,-7.164505005E0,-1.659536743E1,2.555754370E1
2.193527013E1,-1.819733810E1,-7.023773193E0,-1.670703125E1,2.568270619E1
2.194521813E1,-1.801209641E1,-6.977050781E0,-1.625106812E1,2.524305983E1
2.195516613E1,-1.802225113E1,-7.061752319E0,-1.648931885E1,2.542769194E1
2.196511412E1,-1.816822433E1,-7.067184448E0,-1.666824341E1,2.564877794E1
2.197506213E1,-1.816495132E1,-7.032577515E0,-1.655169678E1,2.556132370E1
2.198501013E1,-1.812363052E1,-7.127716064E0,-1.663348389E1,2.561138625E1
2.199495913E1,-1.828496170E1,-7.086059570E0,-1.643646240E1,2.558728905E1
2.200490712E1,-1.819103622E1,-7.093948364E0,-1.664245605E1,2.565558898E1
2.201485513E1,-1.824713516E1,-7.084640503E0,-1.651791382E1,2.561233198E1
2.202480313E1,-1.820758438E1,-7.216094971E0,-1.654693604E1,2.563960311E1
2.203475113E1,-1.806723404E1,-7.126052856E0,-1.668621826E1,2.560537942E1
2.204469913E1,-1.808767319E1,-7.133026123E0,-1.636776733E1,2.541550296E1
2.205464713E1,-1.810692978E1,-7.185058594E0,-1.673715210E1,2.568303396E1
2.206459613E1,-1.821834946E1,-7.269958496E0,-1.675564575E1,2.579752349E1
2.207454413E1,-1.825828171E1,-7.167114258E0,-1.675418091E1,2.579602597E1
2.208449213E1,-1.815059280E1,-7.250885010E0,-1.668844604E1,2.570065338E1
2.209444013E1,-1.820421982E1,-7.157363892E0,-1.655926514E1,2.562870927E1
2.210438813E1,-1.812678909E1,-7.073852539E0,-1.674963379E1,2.567430826E1
2.211433612E1,-1.804117203E1,-7.099502563E0,-1.672735596E1,2.560646915E1
2.212428413E1,-1.808375931E1,-7.017181396E0,-1.673477173E1,2.561866059E1
2.213423213E1,-1.802044296E1,-7.034988403E0,-1.681643677E1,2.563240082E1
2.214418113E1,-1.809985733E1,-7.159637451E0,-1.670031738E1,2.564694610E1
2.215412912E1,-1.794259262E1,-7.171661377E0,-1.663693237E1,2.549817397E1
2.216407713E1,-1.807625961E1,-7.212265015E0,-1.652456665E1,2.553094654E1
2.217402513E1,-1.807033157E1,-7.089630127E0,-1.648120117E1,2.546428343E1
2.218397313E1,-1.807459641E1,-6.987670898E0,-1.658874512E1,2.550892088E1
2.219392113E1,-1.813035202E1,-6.939117432E0,-1.666833496E1,2.558699680E1
2.220386913E1,-1.809005356E1,-6.923324585E0,-1.678579712E1,2.563094704E1
2.221381813E1,-1.811523819E1,-7.072235107E0,-1.675155640E1,2.566696331E1
2.222376613E1,-1.803096390E1,-7.186248779E0,-1.671502686E1,2.561542413E1
2.223371413E1,-1.800665665E1,-7.096176147E0,-1.662802124E1,2.551639649E1
2.224366213E1,-1.805063248E1,-7.160675049E0,-1.672076416E1,2.562585714E1
2.225361013E1,-1.809064865E1,-7.037231445E0,-1.638638306E1,2.540290819E1
2.226355812E1,-1.804056931E1,-6.980407715E0,-1.664108276E1,2.551693297E1
2.227350613E1,-1.810915756E1,-7.123184204E0,-1.663406372E1,2.560026204E1
2.228345413E1,-1.816495132E1,-6.990585327E0,-1.668786621E1,2.563822573E1
2.229340313E1,-1.821596909E1,-7.084197998E0,-1.647143555E1,2.556003873E1
2.230335112E1,-1.810667801E1,-7.058792114E0,-1.650668335E1,2.549801816E1
2.231329913E1,-1.810554886E1,-7.022872925E0,-1.648791504E1,2.547514447E1
2.232324713E1,-1.809183121E1,-7.192733765E0,-1.624731445E1,2.535793766E1
2.233319513E1,-1.820600510E1,-7.097610474E0,-1.634805298E1,2.547731407E1
2.234314313E1,-1.812676620E1,-7.193557739E0,-1.644845581E1,2.551232299E1
2.235309113E1,-1.810216141E1,-7.165328979E0,-1.640768433E1,2.546060274E1
2.236304013E1,-1.819359970E1,-7.125732422E0,-1.666003418E1,2.567761421E1
2.237298813E1,-1.822205734E1,-6.995086670E0,-1.650964355E1,2.556448594E1
2.238293613E1,-1.831929398E1,-7.219711304E0,-1.656851196E1,2.573395329E1
2.239288363E1,-1.829774094E1,-7.230316162E0,-1.658355713E1,2.573128761E1
2.240283163E1,-1.824837112E1,-7.090713501E0,-1.640805054E1,2.554418503E1
2.241277962E1,-1.816384506E1,-7.023986816E0,-1.654080200E1,2.555112109E1
2.242272763E1,-1.820677567E1,-7.067687988E0,-1.652963257E1,2.558647390E1
2.243267563E1,-1.810514450E1,-7.037261963E0,-1.617504883E1,2.527749034E1
2.244262463E1,-1.824259567E1,-7.008789062E0,-1.644738770E1,2.554274815E1
2.245257262E1,-1.805150986E1,-7.182556152E0,-1.654461670E1,2.551804191E1
2.246252063E1,-1.811787796E1,-7.187728882E0,-1.647753906E1,2.552313150E1
2.247246863E1,-1.809627914E1,-7.028045654E0,-1.644244385E1,2.544057201E1
2.248241663E1,-1.802074814E1,-6.990249634E0,-1.606570435E1,2.513399709E1
2.249236463E1,-1.808835983E1,-7.015716553E0,-1.618264771E1,2.526434497E1
2.250231263E1,-1.787309647E1,-7.096328735E0,-1.652685547E1,2.535630909E1
2.251226063E1,-1.790306473E1,-7.155654907E0,-1.668893433E1,2.549987554E1
2.252220962E1,-1.800065994E1,-7.286727905E0,-1.660971069E1,2.555391655E1
2.253215763E1,-1.812388229E1,-7.170211792E0,-1.629693604E1,2.540624275E1
2.254210563E1,-1.820115280E1,-7.172149658E0,-1.644833374E1,2.555913490E1
2.255205363E1,-1.816470718E1,-7.183029175E0,-1.647106934E1,2.555090253E1
2.256200162E1,-1.811395645E1,-7.173126221E0,-1.647662354E1,2.551564777E1
2.257194963E1,-1.818570328E1,-7.075073242E0,-1.648876953E1,2.554713263E1
2.258189763E1,-1.808627701E1,-7.000686646E0,-1.617352295E1,2.525283893E1
2.259184563E1,-1.825421524E1,-7.003295898E0,-1.645144653E1,2.555215491E1
2.260179462E1,-1.824123001E1,-7.021072388E0,-1.629598999E1,2.544793154E1
2.261174263E1,-1.823244095E1,-7.069259644E0,-1.641308594E1,2.553009449E1
2.262169063E1,-1.827344894E1,-7.033493042E0,-1.643994141E1,2.556678772E1
2.263163863E1,-1.827080917E1,-6.994812012E0,-1.658206177E1,2.564594774E1
2.264158663E1,-1.841660690E1,-7.066879272E0,-1.645101929E1,2.568556459E1
2.265153463E1,-1.825893784E1,-7.043426514E0,-1.655477905E1,2.563316948E1
2.266148263E1,-1.835796738E1,-7.134033203E0,-1.651217651E1,2.570138847E1
2.267143062E1,-1.816584396E1,-7.193847656E0,-1.671972656E1,2.571572646E1
2.268137963E1,-1.810583878E1,-7.210754395E0,-1.661398315E1,2.560938916E1
2.269132763E1,-1.825134659E1,-7.206253052E0,-1.653598022E1,2.566087250E1
2.270127563E1,-1.831145859E1,-7.126068115E0,-1.637457275E1,2.557766595E1
2.271122362E1,-1.833676529E1,-7.217376709E0,-1.628881836E1,2.556664021E1
2.272117163E1,-1.827391434E1,-7.229782104E0,-1.650479126E1,2.566347266E1
2.273111963E1,-1.831764603E1,-7.256805420E0,-1.653848267E1,2.572389531E1
2.274106763E1,-1.826457596E1,-7.271713257E0,-1.679718018E1,2.585764511E1
2.275101563E1,-1.832122421E1,-7.146804810E0,-1.645004272E1,2.563879836E1
2.276096463E1,-1.826755142E1,-7.245788574E0,-1.648565674E1,2.565115524E1
2.277091263E1,-1.827419662E1,-7.207412720E0,-1.642556763E1,2.560649004E1
2.278086063E1,-1.826890182E1,-7.281250000E0,-1.627264404E1,2.552583632E1
2.279080863E1,-1.826890182E1,-7.281250000E0,-1.627264404E1,2.552583632E1
2.280075663E1,-1.836476517E1,-7.245681763E0,-1.635339355E1,2.563587300E1
2.281070463E1,-1.832783890E1,-7.140686035E0,-1.647335815E1,2.565678477E1
2.282065262E1,-1.841479111E1,-7.125213623E0,-1.645892334E1,2.570543441E1
2.283060063E1,-1.836907578E1,-7.206314087E0,-1.659432983E1,2.578227473E1
2.284054963E1,-1.835663223E1,-7.171386719E0,-1.665213013E1,2.580093355E1
2.285049763E1,-1.838916397E1,-7.238983154E0,-1.675128174E1,2.590694248E1
2.286044562E1,-1.828256607E1,-7.304000854E0,-1.669674683E1,2.581437594E1
2.287039363E1,-1.838900375E1,-7.223419189E0,-1.650396729E1,2.574323562E1
2.288034163E1,-1.832575607E1,-7.231033325E0,-1.663223267E1,2.578279159E1
2.289028963E1,-1.820747757E1,-7.299758911E0,-1.664685059E1,2.572773511E1
2.290023763E1,-1.831148911E1,-7.306320190E0,-1.660620117E1,2.577709963E1
2.291018563E1,-1.808559036E1,-7.300872803E0,-1.676049805E1,2.571586314E1
2.292013363E1,-1.822160721E1,-7.250839233E0,-1.662649536E1,2.571073680E1
2.293008263E1,-1.823647690E1,-7.306152344E0,-1.681246948E1,2.585745699E1
2.294003063E1,-1.826391220E1,-7.204849243E0,-1.676150513E1,2.581527446E1
2.294997863E1,-1.820405960E1,-7.372787476E0,-1.673602295E1,2.580388043E1
2.295992663E1,-1.819202805E1,-7.221786499E0,-1.695443726E1,2.589511590E1
2.296987462E1,-1.813503647E1,-7.205810547E0,-1.680490112E1,2.575282422E1
2.297982263E1,-1.815066910E1,-7.250503540E0,-1.671060181E1,2.571499180E1
2.298977063E1,-1.811253738E1,-7.225936890E0,-1.682708740E1,2.575711639E1
2.299971863E1,-1.810928726E1,-7.284973145E0,-1.684564209E1,2.578357571E1
2.300966762E1,-1.823595810E1,-7.269195557E0,-1.677456665E1,2.582203435E1
2.301961563E1,-1.821326065E1,-7.308197021E0,-1.668463135E1,2.575867874E1
2.302956363E1,-1.825425339E1,-7.346740723E0,-1.697814941E1,2.598941945E1
2.303951163E1,-1.811397934E1,-7.328430176E0,-1.690750122E1,2.583961559E1
2.304945963E1,-1.808813858E1,-7.262557983E0,-1.707781982E1,2.591481113E1
2.305940763E1,-1.797051620E1,-7.274932861E0,-1.702920532E1,2.580422320E1
2.306935563E1,-1.814140701E1,-7.375579834E0,-1.722946167E1,2.608379144E1
2.307930362E1,-1.811232376E1,-7.333038330E0,-1.715560913E1,2.600278154E1
2.308925163E1,-1.808022690E1,-7.247909546E0,-1.716293335E1,2.596137667E1
2.309920063E1,-1.826822281E1,-7.327850342E0,-1.714233398E1,2.610143616E1
2.310914863E1,-1.821744919E1,-7.417098999E0,-1.697601318E1,2.598218305E1
2.311909662E1,-1.826057816E1,-7.389724731E0,-1.690698242E1,2.595963792E1
2.312904463E1,-1.818727493E1,-7.396194458E0,-1.733575439E1,2.619177433E1
2.313899263E1,-1.811832047E1,-7.531646729E0,-1.708963013E1,2.602027473E1
2.314894063E1,-1.825138474E1,-7.582366943E0,-1.695870972E1,2.604233416E1
2.315888863E1,-1.827670670E1,-7.580322266E0,-1.713949585E1,2.617750201E1
2.316883663E1,-1.824777603E1,-7.499694824E0,-1.677828979E1,2.589860539E1
2.317878563E1,-1.837894821E1,-7.415695190E0,-1.712652588E1,2.619343737E1
2.318873363E1,-1.833054733E1,-7.391479492E0,-1.729556274E1,2.626365217E1
2.319868163E1,-1.828931808E1,-7.443634033E0,-1.715274048E1,2.615575175E1
2.320862963E1,-1.825137711E1,-7.372314453E0,-1.688003540E1,2.593066489E1
2.321857763E1,-1.817841721E1,-7.426239014E0,-1.710549927E1,2.604231140E1
2.322852562E1,-1.816494370E1,-7.144195557E0,-1.722354126E1,2.603180906E1
2.323847363E1,-1.835203171E1,-7.325225830E0,-1.737496948E1,2.631246028E1
2.324842163E1,-1.826623154E1,-7.386627197E0,-1.706719971E1,2.606735088E1
2.325836963E1,-1.815334702E1,-7.335250854E0,-1.691625977E1,2.587488662E1
2.326831862E1,-1.816599655E1,-7.328262329E0,-1.677920532E1,2.579241343E1
2.327826663E1,-1.808179092E1,-7.273162842E0,-1.685180664E1,2.576496551E1
2.328821463E1,-1.798614883E1,-7.354248047E0,-1.684106445E1,2.571396442E1
2.329816263E1,-1.809560013E1,-7.336853027E0,-1.688836670E1,2.581660485E1
2.330811063E1,-1.807237625E1,-7.376647949E0,-1.695568848E1,2.585577479E1
2.331805863E1,-1.800353622E1,-7.298263550E0,-1.710690308E1,2.588509417E1
2.332800663E1,-1.801942825E1,-7.322341919E0,-1.716979980E1,2.594452757E1
2.333795462E1,-1.804498672E1,-7.317047119E0,-1.719815063E1,2.597955176E1
2.334790263E1,-1.808674240E1,-7.311676025E0,-1.699200439E1,2.587120156E1
2.335785163E1,-1.805758286E1,-7.500289917E0,-1.703439331E1,2.593262815E1
2.336779963E1,-1.809382248E1,-7.458007812E0,-1.684689331E1,2.582297633E1
2.337774762E1,-1.813753891E1,-7.347030640E0,-1.702291870E1,2.593701868E1
2.338769613E1,-1.815624619E1,-7.288803101E0,-1.665011597E1,2.569050969E1
2.339764413E1,-1.825388718E1,-7.257720947E0,-1.659805298E1,2.571719800E1
2.340759213E1,-1.833253860E1,-7.229598999E0,-1.663259888E1,2.578744692E1
2.341754012E1,-1.830765915E1,-7.104187012E0,-1.652960205E1,2.566841640E1
2.342748813E1,-1.832010269E1,-7.152465820E0,-1.665332031E1,2.577046774E1
2.343743613E1,-1.824244308E1,-7.118423462E0,-1.703759766E1,2.595647157E1
2.344738513E1,-1.829505539E1,-7.009307861E0,-1.702462769E1,2.595529611E1
2.345733312E1,-1.850359726E1,-7.088882446E0,-1.686663818E1,2.602150744E1
2.346728113E1,-1.824841690E1,-6.974609375E0,-1.677600098E1,2.575041949E1
2.347722913E1,-1.850241470E1,-6.957519531E0,-1.694699097E1,2.603741406E1
2.348717713E1,-1.846002579E1,-7.135726929E0,-1.684729004E1,2.599081246E1
2.349712513E1,-1.837640762E1,-7.101165771E0,-1.741003418E1,2.629121912E1
2.350707313E1,-1.820773697E1,-7.036361694E0,-1.710046387E1,2.595106811E1
2.351702113E1,-1.816618729E1,-7.051055908E0,-1.695989990E1,2.583342708E1
2.352696912E1,-1.828844070E1,-7.026153564E0,-1.712716675E1,2.602256210E1
2.353691813E1,-1.824975204E1,-6.977142334E0,-1.704473877E1,2.592792095E1
2.354686613E1,-1.818377304E1,-7.013381958E0,-1.686337280E1,2.577228105E1
2.355681413E1,-1.824991226E1,-7.019256592E0,-1.714468384E1,2.600518111E1
2.356676212E1,-1.832893753E1,-7.069641113E0,-1.738940430E1,2.623587541E1
2.357671013E1,-1.837924576E1,-7.001281738E0,-1.737417603E1,2.624264875E1
2.358665813E1,-1.834854507E1,-6.927276611E0,-1.729220581E1,2.614721112E1
2.359660613E1,-1.837440872E1,-6.966461182E0,-1.717184448E1,2.609641202E1
2.360655413E1,-1.833579636E1,-7.026351929E0,-1.710913086E1,2.604406666E1
2.361650213E1,-1.832086563E1,-6.856170654E0,-1.711059570E1,2.598910693E1
2.362645013E1,-1.839146805E1,-6.811203003E0,-1.706353760E1,2.599620931E1
2.363639913E1,-1.842845535E1,-6.886581421E0,-1.718627930E1,2.612280931E1
2.364634713E1,-1.839033127E1,-7.094757080E0,-1.692196655E1,2.597869924E1
2.365629513E1,-1.843429184E1,-6.971817017E0,-1.675241089E1,2.586643808E1
2.366624313E1,-1.843391800E1,-6.928039551E0,-1.669515991E1,2.581734745E1
2.367619112E1,-1.829830551E1,-7.037063599E0,-1.693511963E1,2.590649582E1
2.368613913E1,-1.816078568E1,-7.042907715E0,-1.683956909E1,2.574854894E1
2.369608713E1,-1.812318802E1,-7.094818115E0,-1.686062622E1,2.575008941E1
2.370603513E1,-1.817277145E1,-7.184173584E0,-1.679623413E1,2.576772115E1
2.371598313E1,-1.816114426E1,-7.166183472E0,-1.698013306E1,2.587481913E1
2.372593213E1,-1.826659012E1,-7.058044434E0,-1.677362061E1,2.578446536E1
2.373588013E1,-1.821303177E1,-7.141479492E0,-1.681378174E1,2.579570724E1
2.374582813E1,-1.824434280E1,-7.152282715E0,-1.678479004E1,2.580194506E1
2.375577613E1,-1.831408310E1,-7.101379395E0,-1.681835938E1,2.585908817E1
2.376572413E1,-1.827369308E1,-6.999145508E0,-1.698864746E1,2.591389665E1
2.377567213E1,-1.836131668E1,-7.006652832E0,-1.682492065E1,2.587100866E1
2.378562012E1,-1.847369003E1,-7.151657104E0,-1.649575806E1,2.577854644E1
2.379556813E1,-1.842153549E1,-7.124984741E0,-1.658929443E1,2.579385716E1
2.380551613E1,-1.847298050E1,-7.257369995E0,-1.656991577E1,2.585502923E1
2.381546413E1,-1.859573746E1,-7.252929688E0,-1.646011353E1,2.587164042E1
2.382541312E1,-1.851156235E1,-7.240066528E0,-1.648519897E1,2.582359946E1
2.383536113E1,-1.851156235E1,-7.240066528E0,-1.648519897E1,2.582359946E1
2.384530913E1,-1.866215897E1,-7.228744507E0,-1.608398438E1,2.567538661E1
2.385525713E1,-1.867608261E1,-7.176193237E0,-1.619009399E1,2.573738438E1
2.386520513E1,-1.863019180E1,-7.300521851E0,-1.647476196E1,2.591909427E1
2.387515313E1,-1.870553207E1,-7.302337646E0,-1.632714844E1,2.588043356E1
2.388510113E1,-1.873353195E1,-7.419647217E0,-1.639968872E1,2.597972622E1
2.389504912E1,-1.872134781E1,-7.275772095E0,-1.598275757E1,2.566854618E1
2.390499713E1,-1.863531113E1,-7.240051270E0,-1.602093506E1,2.561959257E1
2.391494513E1,-1.858810043E1,-7.353988647E0,-1.590557861E1,2.554576399E1
2.392489413E1,-1.872353745E1,-7.269790649E0,-1.583331299E1,2.557566247E1
2.393484212E1,-1.879562759E1,-7.353881836E0,-1.587487793E1,2.567814137E1
2.394479013E1,-1.873398972E1,-7.301147461E0,-1.615292358E1,2.579120131E1
2.395473813E1,-1.858625412E1,-7.336517334E0,-1.618347168E1,2.571338337E1
2.396468613E1,-1.865015793E1,-7.294464111E0,-1.627917480E1,2.580792765E1
2.397463413E1,-1.848625565E1,-7.222717285E0,-1.620153809E1,2.562028745E1
2.398458213E1,-1.849499130E1,-7.300292969E0,-1.634222412E1,2.573766248E1
2.399453013E1,-1.849275589E1,-7.171371460E0,-1.640689087E1,2.574095292E1
2.400447812E1,-1.857277298E1,-7.110855103E0,-1.613531494E1,2.560977440E1
2.401442713E1,-1.846678543E1,-7.143173218E0,-1.626104736E1,2.562164610E1
2.402437513E1,-1.858471298E1,-7.074264526E0,-1.644064331E1,2.580177373E1
2.403432313E1,-1.853806686E1,-7.350585938E0,-1.644522095E1,2.584833319E1
2.404427112E1,-1.849489212E1,-7.368499756E0,-1.619082642E1,2.566122918E1
2.405421913E1,-1.864853287E1,-7.457794189E0,-1.603167725E1,2.569827130E1
2.406416713E1,-1.851778793E1,-7.533599854E0,-1.628631592E1,2.578580390E1
2.407411513E1,-1.841991806E1,-7.617843628E0,-1.622445679E1,2.570132138E1
2.408406312E1,-1.836254501E1,-7.548889160E0,-1.619628906E1,2.562203283E1
2.409401113E1,-1.828071976E1,-7.400024414E0,-1.619903564E1,2.552163459E1
2.410395913E1,-1.822024155E1,-7.409469604E0,-1.634652710E1,2.557511271E1
2.411390712E1,-1.827237320E1,-7.416198730E0,-1.676309204E1,2.588205712E1
2.412385613E1,-1.814350510E1,-7.410980225E0,-1.660955811E1,2.569020875E1
2.413380413E1,-1.806859207E1,-7.363403320E0,-1.677731323E1,2.573270229E1
2.414375213E1,-1.807519913E1,-7.486831665E0,-1.663781738E1,2.568233710E1
2.415370012E1,-1.805455399E1,-7.490081787E0,-1.651568604E1,2.558976612E1
2.416364813E1,-1.822797012E1,-7.570571899E0,-1.665356445E1,2.582467159E1
2.417359613E1,-1.820494461E1,-7.519866943E0,-1.646691895E1,2.567348490E1
2.418354413E1,-1.823463058E1,-7.557723999E0,-1.630609131E1,2.560292090E1
2.419349212E1,-1.842705917E1,-7.629623413E0,-1.651531982E1,2.589446760E1
2.420344013E1,-1.833797073E1,-7.591979980E0,-1.633557129E1,2.570545117E1
2.421338813E1,-1.842376328E1,-7.647659302E0,-1.641339111E1,2.583255996E1
2.422333713E1,-1.852861404E1,-7.574432373E0,-1.644415283E1,2.590543817E1
2.423328512E1,-1.871460342E1,-7.586959839E0,-1.664877319E1,2.617212238E1
2.424323313E1,-1.860732651E1,-7.505279541E0,-1.648968506E1,2.597058979E1
2.425318113E1,-1.872550583E1,-7.354949951E0,-1.651119995E1,2.602613266E1
2.426312912E1,-1.865658951E1,-7.289657593E0,-1.648233032E1,2.593982754E1
2.427307713E1,-1.877121353E1,-7.303909302E0,-1.622271729E1,2.586275516E1
2.428302513E1,-1.868749619E1,-7.180313110E0,-1.613598633E1,2.571282685E1
2.429297313E1,-1.871352005E1,-7.134338379E0,-1.632644653E1,2.583887523E1
2.430292112E1,-1.860262680E1,-6.994110107E0,-1.642950439E1,2.578573084E1
2.431286913E1,-1.854222488E1,-7.153869629E0,-1.638229370E1,2.575599932E1
2.432281713E1,-1.848482132E1,-7.147445679E0,-1.619024658E1,2.559098832E1
2.433276613E1,-1.861607742E1,-7.062484741E0,-1.622988892E1,2.568747406E1
2.434271412E1,-1.850046921E1,-7.243835449E0,-1.622555542E1,2.565168925E1
2.435266213E1,-1.863661575E1,-7.204788208E0,-1.648632812E1,2.590427445E1
2.436261013E1,-1.866376114E1,-7.163864136E0,-1.649514771E1,2.591807915E1
2.437255813E1,-1.848150253E1,-7.218322754E0,-1.637564087E1,2.572609051E1
2.438250613E1,-1.840249252E1,-7.207260132E0,-1.643280029E1,2.570278691E1
2.439245413E1,-1.842747116E1,-7.266006470E0,-1.659249878E1,2.583945741E1
2.440240213E1,-1.838348007E1,-7.275390625E0,-1.658233643E1,2.580421535E1
2.441235012E1,-1.835097122E1,-7.111984253E0,-1.673165894E1,2.583189648E1
2.442229813E1,-1.818494797E1,-7.032104492E0,-1.690826416E1,2.580760010E1
2.443224613E1,-1.825412369E1,-6.981567383E0,-1.706555176E1,2.594587388E1
2.444219513E1,-1.818483353E1,-7.016525269E0,-1.698022461E1,2.585048984E1
2.445214312E1,-1.806341171E1,-6.951339722E0,-1.719363403E1,2.588878170E1
2.446209113E1,-1.810869217E1,-6.950241089E0,-1.704528809E1,2.582193698E1
2.447203913E1,-1.805206680E1,-6.782485962E0,-1.685595703E1,2.561254613E1
2.448198713E1,-1.806018448E1,-7.006683350E0,-1.691525269E1,2.571749693E1
2.449193513E1,-1.818130112E1,-6.789276123E0,-1.698510742E1,2.579046054E1
2.450188313E1,-1.815854263E1,-6.714416504E0,-1.683297729E1,2.565473025E1
2.451183113E1,-1.804270554E1,-6.701477051E0,-1.674917603E1,2.551438644E1
2.452177912E1,-1.801310349E1,-6.583969116E0,-1.682739258E1,2.551434278E1
2.453172713E1,-1.802776718E1,-6.550308228E0,-1.693005371E1,2.558385518E1
2.454167513E1,-1.811632919E1,-6.490753174E0,-1.713235474E1,2.576526419E1
2.455162413E1,-1.789785385E1,-6.318771362E0,-1.716867065E1,2.559342291E1
2.456157212E1,-1.793698502E1,-6.403854370E0,-1.683392334E1,2.541900386E1
2.457152013E1,-1.780699539E1,-6.349288940E0,-1.689971924E1,2.535750511E1
2.458146813E1,-1.771155930E1,-6.327575684E0,-1.680242920E1,2.522021359E1
2.459141613E1,-1.798213577E1,-6.351226807E0,-1.708593750E1,2.560516645E1
2.460136413E1,-1.796590805E1,-6.400115967E0,-1.709887695E1,2.561458431E1
2.461131213E1,-1.800677872E1,-6.396026611E0,-1.707971191E1,2.562947122E1
2.462126013E1,-1.797851181E1,-6.483062744E0,-1.694833374E1,2.554413839E1
2.463120812E1,-1.798976517E1,-6.464782715E0,-1.688955688E1,2.550847306E1
2.464115613E1,-1.808520889E1,-6.388092041E0,-1.708593750E1,2.568680130E1
2.465110413E1,-1.809005356E1,-6.406234741E0,-1.702575684E1,2.565475155E1
2.466105313E1,-1.796859360E1,-6.436584473E0,-1.688101196E1,2.548074843E1
2.467100112E1,-1.799560928E1,-6.600601196E0,-1.681536865E1,2.549836294E1
2.468094913E1,-1.798318100E1,-6.588928223E0,-1.714480591E1,2.570511902E1
2.469089713E1,-1.804471207E1,-6.512802124E0,-1.718395996E1,2.575493555E1
2.470084513E1,-1.796844864E1,-6.473785400E0,-1.696594238E1,2.554639397E1
2.471079313E1,-1.788466263E1,-6.591934204E0,-1.712039185E1,2.562074493E1
2.472074113E1,-1.777809525E1,-6.493957520E0,-1.688177490E1,2.536191000E1
2.473068913E1,-1.806574631E1,-6.439727783E0,-1.717645264E1,2.574629699E1
2.474063712E1,-1.789804459E1,-6.540496826E0,-1.719650269E1,2.566783597E1
2.475058513E1,-1.793117905E1,-6.478240967E0,-1.689785767E1,2.547611394E1
2.476053313E1,-1.799369431E1,-6.602111816E0,-1.708837891E1,2.567827114E1
2.477048213E1,-1.806720352E1,-6.655105591E0,-1.707244873E1,2.573291237E1
2.478043012E1,-1.804365158E1,-6.651809692E0,-1.696179199E1,2.564219808E1
2.479037813E1,-1.807841110E1,-6.420761108E0,-1.702774048E1,2.565149249E1
2.480032613E1,-1.796370316E1,-6.486221313E0,-1.707412720E1,2.561818724E1
2.481027413E1,-1.805485916E1,-6.353759766E0,-1.689849854E1,2.553247844E1
2.482022212E1,-1.799233627E1,-6.428131104E0,-1.700570679E1,2.557809800E1
2.483017013E1,-1.793841934E1,-6.430755615E0,-1.693157959E1,2.549156515E1
2.484011813E1,-1.781863022E1,-6.427856445E0,-1.686520386E1,2.536249243E1
2.485006613E1,-1.783670425E1,-6.371429443E0,-1.696295166E1,2.542606656E1
2.486001413E1,-1.791246414E1,-6.477462769E0,-1.708236694E1,2.558556538E1
2.486996213E1,-1.789876938E1,-6.543991089E0,-1.707275391E1,2.558649430E1
2.487991013E1,-1.797273636E1,-6.550506592E0,-1.720806885E1,2.573025500E1
2.488985812E1,-1.806181717E1,-6.566909790E0,-1.716549683E1,2.576834929E1
2.489980713E1,-1.806181717E1,-6.566909790E0,-1.716549683E1,2.576834929E1
2.490975513E1,-1.789204788E1,-6.586959839E0,-1.704937744E1,2.557722988E1
2.491970313E1,-1.809856033E1,-6.644775391E0,-1.706759644E1,2.574905385E1
2.492965112E1,-1.806119156E1,-6.755386353E0,-1.710592651E1,2.577701703E1
2.493959913E1,-1.800932693E1,-6.695312500E0,-1.718157959E1,2.577537087E1
2.494954713E1,-1.805991745E1,-6.548278809E0,-1.716192627E1,2.575989687E1
2.495949513E1,-1.806086349E1,-6.577484131E0,-1.704635620E1,2.569117256E1
2.496944313E1,-1.809367752E1,-6.641647339E0,-1.694772339E1,2.566550162E1
2.497939113E1,-1.818220901E1,-6.688415527E0,-1.704830933E1,2.580644256E1
2.498933913E1,-1.826939774E1,-6.597732544E0,-1.704489136E1,2.584239327E1
2.499928712E1,-1.836268997E1,-6.558807373E0,-1.719061279E1,2.599468225E1
2.500923613E1,-1.811442184E1,-6.646087646E0,-1.692608643E1,2.566700531E1
2.501918413E1,-1.819511032E1,-6.645935059E0,-1.704846191E1,2.580466132E1
2.502913213E1,-1.814191818E1,-6.757492065E0,-1.710482788E1,2.583346727E1
