"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.249975987E1,1.193173218E1,-1.991459656E1,-3.715466309E1,4.381125857E1
1.250970688E1,1.200333405E1,-1.983123779E1,-3.731875610E1,4.393230677E1
1.251965387E1,1.196968842E1,-1.968327332E1,-3.708041382E1,4.365388617E1
1.252960087E1,1.200866699E1,-1.975009155E1,-3.708279419E1,4.369677132E1
1.253954787E1,1.195069504E1,-1.973564148E1,-3.722152710E1,4.379219949E1
1.254949487E1,1.171271133E1,-1.970527649E1,-3.720590210E1,4.370085445E1
1.255944088E1,1.169363022E1,-1.997071838E1,-3.719494629E1,4.380678726E1
1.256938787E1,1.186310577E1,-1.984840393E1,-3.685098267E1,4.350502661E1
1.257933487E1,1.194476700E1,-1.972348022E1,-3.705584717E1,4.364434603E1
1.258928187E1,1.189071274E1,-1.972024536E1,-3.726467896E1,4.380563233E1
1.259922887E1,1.191558456E1,-1.972956848E1,-3.722521973E1,4.378303338E1
1.260917587E1,1.196336746E1,-1.978393555E1,-3.713128662E1,4.374081290E1
1.261912287E1,1.194433975E1,-1.968460083E1,-3.704919434E1,4.362102203E1
1.262906987E1,1.185173035E1,-1.970260620E1,-3.708090210E1,4.363083203E1
1.263901688E1,1.184906006E1,-1.969763184E1,-3.700503540E1,4.356339713E1
1.264896387E1,1.181026840E1,-1.960127258E1,-3.703491211E1,4.353477968E1
1.265891087E1,1.183638382E1,-1.971641541E1,-3.706307983E1,4.361775906E1
1.266885787E1,1.195565033E1,-1.958540344E1,-3.687994385E1,4.343565196E1
1.267880487E1,1.185870361E1,-1.955757141E1,-3.691552734E1,4.342676145E1
1.268875187E1,1.181185532E1,-1.973851013E1,-3.706661987E1,4.362411050E1
1.269869887E1,1.176880646E1,-1.970085144E1,-3.705322266E1,4.358405284E1
1.270864587E1,1.190961838E1,-1.972026062E1,-3.691180420E1,4.351102134E1
1.271859288E1,1.180991745E1,-1.968949890E1,-3.693655396E1,4.349091325E1
1.272853987E1,1.181722641E1,-1.978977966E1,-3.719201660E1,4.375532331E1
1.273848687E1,1.178118896E1,-1.973951721E1,-3.724819946E1,4.377069015E1
1.274843388E1,1.178118896E1,-1.973951721E1,-3.724819946E1,4.377069015E1
1.275838087E1,1.191556931E1,-1.970907593E1,-3.724349976E1,4.378934505E1
1.276832688E1,1.185771942E1,-1.970303345E1,-3.730264282E1,4.382125282E1
1.277827387E1,1.178941345E1,-1.966642761E1,-3.740374756E1,4.387253100E1
1.278822087E1,1.196146393E1,-1.977149963E1,-3.719122314E1,4.378556721E1
1.279816788E1,1.201163101E1,-1.981060791E1,-3.717367554E1,4.380207322E1
1.280811487E1,1.192258835E1,-1.968687439E1,-3.724328613E1,4.378108608E1
1.281806187E1,1.187603760E1,-1.969464111E1,-3.718026733E1,4.371831923E1
1.282800887E1,1.189016724E1,-1.985243225E1,-3.695202637E1,4.359985546E1
1.283795587E1,1.211278152E1,-1.982363892E1,-3.715057373E1,4.381622148E1
1.284790288E1,1.204518890E1,-1.980470276E1,-3.699084473E1,4.365358428E1
1.285784987E1,1.203223801E1,-1.990539551E1,-3.696743774E1,4.367597709E1
1.286779687E1,1.201751709E1,-1.978088379E1,-3.707015991E1,4.370241225E1
1.287774388E1,1.196844101E1,-1.981723022E1,-3.710433960E1,4.373440535E1
1.288769087E1,1.198196030E1,-1.991642761E1,-3.702471924E1,4.371568707E1
1.289763787E1,1.199491119E1,-1.993037415E1,-3.726898193E1,4.393261570E1
1.290758487E1,1.208066559E1,-1.982398987E1,-3.716915894E1,4.382327500E1
1.291753187E1,1.211968613E1,-1.969720459E1,-3.700274658E1,4.363564959E1
1.292747887E1,1.220193100E1,-1.978869629E1,-3.704290771E1,4.373393000E1
1.293742587E1,1.205574036E1,-1.981063843E1,-3.678381348E1,4.348391892E1
1.294737287E1,1.206917953E1,-1.983255005E1,-3.699752808E1,4.367850982E1
1.295731988E1,1.207585526E1,-1.980307007E1,-3.700430298E1,4.367271807E1
1.296726687E1,1.214405823E1,-1.968135071E1,-3.708105469E1,4.370169714E1
1.297721387E1,1.204407120E1,-1.973304749E1,-3.707165527E1,4.368936299E1
1.298715987E1,1.189143372E1,-1.971238708E1,-3.714004517E1,4.369630826E1
1.299710687E1,1.202252579E1,-1.965274048E1,-3.729586792E1,4.383780444E1
1.300705388E1,1.205809021E1,-1.965003967E1,-3.733187866E1,4.387699583E1
1.301700087E1,1.211685562E1,-1.971200562E1,-3.711151123E1,4.373380410E1
1.302694787E1,1.211434555E1,-1.965806580E1,-3.719796753E1,4.378225334E1
1.303689488E1,1.213669586E1,-1.965647888E1,-3.714224243E1,4.374040148E1
1.304684187E1,1.190358353E1,-1.980166626E1,-3.707928467E1,4.368838105E1
1.305678887E1,1.199594498E1,-1.980809021E1,-3.709146118E1,4.372687533E1
1.306673587E1,1.183936691E1,-1.961672974E1,-3.706805420E1,4.357783079E1
1.307668287E1,1.183034515E1,-1.972790527E1,-3.722201538E1,4.375643658E1
1.308662988E1,1.190198517E1,-1.976409912E1,-3.708059692E1,4.367204521E1
1.309657687E1,1.190401459E1,-1.970239258E1,-3.718994141E1,4.373764487E1
1.310652387E1,1.197794724E1,-1.969769287E1,-3.709841919E1,4.367794673E1
1.311647088E1,1.207437515E1,-1.968637085E1,-3.715219116E1,4.374504590E1
1.312641787E1,1.201267624E1,-1.968827820E1,-3.727566528E1,4.383386717E1
1.313636487E1,1.208417130E1,-1.958387756E1,-3.715856934E1,4.370714737E1
1.314631187E1,1.195441437E1,-1.962075806E1,-3.707180786E1,4.361423056E1
1.315625887E1,1.191532135E1,-1.962464905E1,-3.695498657E1,4.350600839E1
1.316620588E1,1.189702225E1,-1.971974182E1,-3.700158691E1,4.358353806E1
1.317615287E1,1.191281891E1,-1.955754089E1,-3.697393799E1,4.349120314E1
1.318609987E1,1.188721848E1,-1.964971924E1,-3.692953491E1,4.348802109E1
1.319604688E1,1.174542618E1,-1.961805725E1,-3.721240234E1,4.367592122E1
1.320599387E1,1.188574219E1,-1.966072083E1,-3.708471680E1,4.362443158E1
1.321593987E1,1.195235443E1,-1.972300720E1,-3.698065186E1,4.358238636E1
1.322588687E1,1.184940338E1,-1.973323059E1,-3.712075806E1,4.367790550E1
1.323583387E1,1.194462204E1,-1.968695068E1,-3.702410889E1,4.360085620E1
1.324578088E1,1.177931595E1,-1.953070068E1,-3.713729858E1,4.358187123E1
1.325572787E1,1.196189499E1,-1.941197205E1,-3.696166992E1,4.342898380E1
1.326567487E1,1.195316696E1,-1.940040588E1,-3.699249268E1,4.344765199E1
1.327562188E1,1.194269180E1,-1.941043091E1,-3.705044556E1,4.349860034E1
1.328556887E1,1.205733109E1,-1.951603699E1,-3.704919434E1,4.357634374E1
1.329551587E1,1.191676712E1,-1.959654236E1,-3.724032593E1,4.373643431E1
1.330546287E1,1.195063782E1,-1.966316223E1,-3.725784302E1,4.379046197E1
1.331540987E1,1.198610687E1,-1.969076538E1,-3.683129883E1,4.345040360E1
1.332535612E1,1.182349014E1,-1.964012146E1,-3.704104614E1,4.356108802E1
1.333530312E1,1.179751968E1,-1.968394470E1,-3.703085327E1,4.356516089E1
1.334525012E1,1.190953827E1,-1.976617432E1,-3.711904907E1,4.370769444E1
1.335519712E1,1.193550491E1,-1.963694763E1,-3.713510132E1,4.367014701E1
1.336514413E1,1.200500870E1,-1.957467651E1,-3.705853271E1,4.359613562E1
1.337509112E1,1.200228119E1,-1.955493164E1,-3.713735962E1,4.365356325E1
1.338503812E1,1.209365463E1,-1.964285278E1,-3.696633911E1,4.357302348E1
1.339498512E1,1.195975494E1,-1.967121887E1,-3.707211304E1,4.363867729E1
1.340493212E1,1.211476898E1,-1.972647095E1,-3.711105347E1,4.373935954E1
1.341487912E1,1.207531738E1,-1.959140015E1,-3.713906860E1,4.369149421E1
1.342482612E1,1.208512115E1,-1.976567078E1,-3.720132446E1,4.382545421E1
1.343477212E1,1.218972778E1,-1.977267456E1,-3.724685669E1,4.389620093E1
1.344471913E1,1.210095978E1,-1.964947510E1,-3.714495850E1,4.372965859E1
1.345466612E1,1.219729996E1,-1.964706421E1,-3.729748535E1,4.388489116E1
1.346461312E1,1.210294342E1,-1.974050903E1,-3.721051025E1,4.382682979E1
1.347456012E1,1.207798767E1,-1.969200134E1,-3.725833130E1,4.383874946E1
1.348450712E1,1.240984726E1,-1.981671143E1,-3.719384766E1,4.393277437E1
1.349445413E1,1.215914536E1,-1.970060730E1,-3.718246460E1,4.380062120E1
1.350440112E1,1.227558136E1,-1.969143677E1,-3.718212891E1,4.382868113E1
1.351434812E1,1.213103867E1,-1.971640015E1,-3.708514404E1,4.371734716E1
1.352429513E1,1.218891144E1,-1.970042419E1,-3.726373291E1,4.387780835E1
1.353424212E1,1.224526978E1,-1.969042969E1,-3.722143555E1,4.385310613E1
1.354418912E1,1.218031311E1,-1.983122253E1,-3.725283813E1,4.392506532E1
1.355413612E1,1.208618546E1,-1.973916626E1,-3.707083130E1,4.370305592E1
1.356408312E1,1.210126114E1,-1.970939636E1,-3.706976318E1,4.369288465E1
1.357403013E1,1.221054077E1,-1.973165894E1,-3.709255981E1,4.375264179E1
1.358397712E1,1.221910095E1,-1.976562500E1,-3.713397217E1,4.380545912E1
1.359392412E1,1.206354141E1,-1.980419922E1,-3.721850586E1,4.385148249E1
1.360387113E1,1.202482224E1,-1.972734070E1,-3.721173096E1,4.380042513E1
1.361381812E1,1.207476807E1,-1.981367493E1,-3.697564697E1,4.365295187E1
1.362376512E1,1.214116287E1,-1.986743164E1,-3.712429810E1,4.382164060E1
1.363371212E1,1.205757904E1,-1.974766541E1,-3.743826294E1,4.401112397E1
1.364365912E1,1.209628296E1,-1.982771301E1,-3.726553345E1,4.391102650E1
1.365360612E1,1.212626266E1,-1.969995117E1,-3.710754395E1,4.372761302E1
1.366355312E1,1.211812592E1,-1.968647766E1,-3.706896973E1,4.368655279E1
1.367349912E1,1.209721756E1,-1.957200623E1,-3.687185669E1,4.346193641E1
1.368344613E1,1.202079391E1,-1.957965088E1,-3.723693848E1,4.375444894E1
1.369339312E1,1.206944275E1,-1.957943726E1,-3.727435303E1,4.379957997E1
1.370334012E1,1.218592072E1,-1.967070007E1,-3.723919678E1,4.384279738E1
1.371328712E1,1.222035980E1,-1.972525024E1,-3.718750000E1,4.383301093E1
1.372323412E1,1.215647507E1,-1.975012207E1,-3.719778442E1,4.383517279E1
1.373318113E1,1.225017166E1,-1.965756226E1,-3.696585083E1,4.362293648E1
1.374312812E1,1.218393326E1,-1.962924194E1,-3.697412109E1,4.359863529E1
1.375307512E1,1.224043274E1,-1.957157898E1,-3.711444092E1,4.370762659E1
1.376302213E1,1.222815323E1,-1.959918213E1,-3.709295654E1,4.369831915E1
1.377296912E1,1.225867462E1,-1.969575500E1,-3.694354248E1,4.362365413E1
1.378291612E1,1.225867462E1,-1.969575500E1,-3.694354248E1,4.362365413E1
1.379286312E1,1.227953339E1,-1.964959717E1,-3.681701660E1,4.350156687E1
1.380281012E1,1.228635406E1,-1.971321106E1,-3.719094849E1,4.384896619E1
1.381275713E1,1.225662613E1,-1.976809692E1,-3.743524170E1,4.407266569E1
1.382270412E1,1.213515472E1,-1.961900330E1,-3.717340088E1,4.374961718E1
1.383265112E1,1.214159393E1,-1.967720032E1,-3.704833984E1,4.367138652E1
1.384259813E1,1.216159058E1,-1.959939575E1,-3.704083252E1,4.363558036E1
1.385254512E1,1.209762573E1,-1.964398193E1,-3.701004028E1,4.361171467E1
1.386249212E1,1.213845444E1,-1.958781433E1,-3.665112305E1,4.329352569E1
1.387243912E1,1.215650558E1,-1.956759644E1,-3.697360229E1,4.356281356E1
1.388238612E1,1.209374237E1,-1.973226929E1,-3.712387085E1,4.374703239E1
1.389233313E1,1.210089874E1,-1.954389954E1,-3.708840942E1,4.363422823E1
1.390227912E1,1.233176804E1,-1.973722839E1,-3.693341064E1,4.365440996E1
1.391222612E1,1.237009048E1,-1.976976013E1,-3.697930908E1,4.371878148E1
1.392217312E1,1.224835587E1,-1.973667908E1,-3.696661377E1,4.365878212E1
1.393212012E1,1.222857666E1,-1.969734192E1,-3.699954224E1,4.366336555E1
1.394206712E1,1.220278549E1,-1.971562195E1,-3.698330688E1,4.365064387E1
1.395201412E1,1.232831573E1,-1.975830078E1,-3.697512817E1,4.369825994E1
1.396196112E1,1.222072601E1,-1.982643127E1,-3.701306152E1,4.373099867E1
1.397190813E1,1.237265396E1,-1.964982605E1,-3.693185425E1,4.362522307E1
1.398185512E1,1.231884766E1,-1.970495605E1,-3.710232544E1,4.377923999E1
1.399180212E1,1.226626968E1,-1.963409424E1,-3.701525879E1,4.365877245E1
1.400174913E1,1.224443817E1,-1.968023682E1,-3.696606445E1,4.363173052E1
1.401169612E1,1.220182037E1,-1.969000244E1,-3.698358154E1,4.363904124E1
1.402164312E1,1.229735565E1,-1.964547729E1,-3.680569458E1,4.349515936E1
1.403159012E1,1.225339508E1,-1.969424438E1,-3.674285889E1,4.345165857E1
1.404153712E1,1.221482468E1,-1.963983154E1,-3.690979004E1,4.355751974E1
1.405148413E1,1.213594055E1,-1.965380859E1,-3.699957275E1,4.361790492E1
1.406143112E1,1.220286942E1,-1.963398743E1,-3.702722168E1,4.365110113E1
1.407137812E1,1.215993500E1,-1.969943237E1,-3.700003052E1,4.364554861E1
1.408132513E1,1.217495346E1,-1.967929077E1,-3.709649658E1,4.372246603E1
1.409127212E1,1.227141190E1,-1.966998291E1,-3.691372681E1,4.359035449E1
1.410121912E1,1.218714142E1,-1.969888306E1,-3.706381226E1,4.370696270E1
1.411116612E1,1.223221207E1,-1.968498230E1,-3.707382202E1,4.372177741E1
1.412111312E1,1.227388000E1,-1.966397095E1,-3.688253784E1,4.356192697E1
1.413106013E1,1.225807571E1,-1.970428467E1,-3.678286743E1,4.349136226E1
1.414100612E1,1.245818710E1,-1.969718933E1,-3.708377075E1,4.379944916E1
1.415095312E1,1.220944977E1,-1.968592834E1,-3.714367676E1,4.377509750E1
1.416090012E1,1.223491287E1,-1.975280762E1,-3.722421265E1,4.388061655E1
1.417084712E1,1.224040222E1,-1.974964905E1,-3.690039062E1,4.360636321E1
1.418079412E1,1.211972809E1,-1.979371643E1,-3.709933472E1,4.376116607E1
1.419074112E1,1.216116333E1,-1.966473389E1,-3.713232422E1,4.374248683E1
1.420068812E1,1.221810532E1,-1.973965454E1,-3.717327881E1,4.382680363E1
1.421063513E1,1.222414780E1,-1.956340027E1,-3.683401489E1,4.346148953E1
1.422058212E1,1.219975662E1,-1.971826172E1,-3.704339600E1,4.370191179E1
1.423052912E1,1.219025803E1,-1.959718323E1,-3.699896240E1,4.360705448E1
1.424047612E1,1.225199509E1,-1.957402039E1,-3.671182251E1,4.337063027E1
1.425042312E1,1.228151703E1,-1.968251038E1,-3.680242920E1,4.350466263E1
1.426037012E1,1.207104492E1,-1.971688843E1,-3.707708740E1,4.369412117E1
1.427031712E1,1.213620377E1,-1.970535278E1,-3.704397583E1,4.367887951E1
1.428026412E1,1.200540924E1,-1.973452759E1,-3.708395386E1,4.368982792E1
1.429021113E1,1.207848740E1,-1.962770081E1,-3.709097290E1,4.366780012E1
1.430015812E1,1.211722183E1,-1.964175415E1,-3.712008667E1,4.370956881E1
1.431010512E1,1.211849976E1,-1.971510315E1,-3.723678589E1,4.384200670E1
1.432005213E1,1.219107056E1,-1.971363831E1,-3.712084961E1,4.376308047E1
1.432999946E1,1.217511368E1,-1.981750488E1,-3.704257202E1,4.373921621E1
1.433994646E1,1.219940186E1,-1.981265259E1,-3.705120850E1,4.375109895E1
1.434989346E1,1.221817017E1,-1.976181030E1,-3.707019043E1,4.374942111E1
1.435984046E1,1.230483627E1,-1.983335876E1,-3.712319946E1,4.385091851E1
1.436978746E1,1.232423019E1,-1.971775818E1,-3.737142944E1,4.401477452E1
1.437973346E1,1.224811935E1,-1.958666992E1,-3.709829712E1,4.370283418E1
1.438968046E1,1.226599503E1,-1.964881897E1,-3.731042480E1,4.391581173E1
1.439962746E1,1.225923920E1,-1.968222046E1,-3.719863892E1,4.383397638E1
1.440957446E1,1.219992828E1,-1.967475891E1,-3.723428345E1,4.384434116E1
1.441952146E1,1.228139114E1,-1.969044495E1,-3.719815063E1,4.384345563E1
1.442946846E1,1.231836319E1,-1.976313782E1,-3.730105591E1,4.397377014E1
1.443941546E1,1.230760956E1,-1.973200989E1,-3.691256714E1,4.362759540E1
1.444936246E1,1.233119583E1,-1.970982361E1,-3.708575439E1,4.377086607E1
1.445930946E1,1.220402527E1,-1.971046448E1,-3.702288818E1,4.368220338E1
1.446925646E1,1.229953384E1,-1.986163330E1,-3.720046997E1,4.392764478E1
1.447920346E1,1.236920929E1,-1.979039001E1,-3.709350586E1,4.382448006E1
1.448915046E1,1.229160309E1,-1.980622864E1,-3.694277954E1,4.368225223E1
1.449909746E1,1.224169159E1,-1.982116699E1,-3.685232544E1,4.359852709E1
1.450904446E1,1.224111176E1,-1.985452271E1,-3.673236084E1,4.351221922E1
1.451899146E1,1.222465897E1,-1.976069641E1,-3.716406250E1,4.383029718E1
1.452893846E1,1.210992050E1,-1.978863525E1,-3.714837646E1,4.379774119E1
1.453888546E1,1.215552139E1,-1.980821228E1,-3.728955078E1,4.393896416E1
1.454883246E1,1.210303879E1,-1.974316406E1,-3.727322388E1,4.388130916E1
1.455877946E1,1.213134003E1,-1.977513123E1,-3.725860596E1,4.389110324E1
1.456872646E1,1.227639008E1,-1.985377502E1,-3.721563721E1,4.393046538E1
1.457867346E1,1.217900467E1,-1.978970337E1,-3.713940430E1,4.380976907E1
1.458862046E1,1.223667526E1,-1.971395874E1,-3.706744385E1,4.373067326E1
1.459856746E1,1.222170258E1,-1.973849487E1,-3.712673950E1,4.378781771E1
1.460851446E1,1.231207275E1,-1.974415588E1,-3.721566772E1,4.389105548E1
1.461846146E1,1.231060028E1,-1.957135010E1,-3.738732910E1,4.395908326E1
1.462840746E1,1.221085739E1,-1.956616211E1,-3.736532593E1,4.391021885E1
1.463835446E1,1.225101089E1,-1.947692871E1,-3.710427856E1,4.365965538E1
1.464830146E1,1.222947311E1,-1.962487793E1,-3.716308594E1,4.376974758E1
1.465824846E1,1.223087692E1,-1.967526245E1,-3.697909546E1,4.363672540E1
1.466819546E1,1.231112671E1,-1.969004822E1,-3.697390747E1,4.366155830E1
1.467814246E1,1.245640945E1,-1.965356445E1,-3.685357666E1,4.358452529E1
1.468808946E1,1.243512344E1,-1.956777954E1,-3.708090210E1,4.373240894E1
1.469803646E1,1.239291000E1,-1.966384888E1,-3.725277710E1,4.390923106E1
1.470798346E1,1.238169479E1,-1.966029358E1,-3.725851440E1,4.390934303E1
1.471793046E1,1.227893829E1,-1.968496704E1,-3.729119873E1,4.391928683E1
1.472787746E1,1.218810272E1,-1.976689148E1,-3.721109009E1,4.386279827E1
1.473782446E1,1.221387100E1,-1.968827820E1,-3.712774658E1,4.376387220E1
1.474777146E1,1.230121994E1,-1.964570618E1,-3.693447876E1,4.360538389E1
1.475771846E1,1.212736511E1,-1.959492493E1,-3.699850464E1,4.358811091E1
1.476766546E1,1.227121735E1,-1.953799438E1,-3.699804688E1,4.360242507E1
1.477761246E1,1.210679626E1,-1.967758179E1,-3.700952148E1,4.362896310E1
1.478755946E1,1.218420410E1,-1.964045715E1,-3.703750610E1,4.365752221E1
1.479750646E1,1.210187912E1,-1.957322693E1,-3.713153076E1,4.368429085E1
1.480745346E1,1.210033417E1,-1.969461060E1,-3.699710083E1,4.362431940E1
1.481740046E1,1.210033417E1,-1.969461060E1,-3.699710083E1,4.362431940E1
1.482734746E1,1.201930237E1,-1.962608337E1,-3.700051880E1,4.357390468E1
1.483729446E1,1.223771286E1,-1.971487427E1,-3.683129883E1,4.353139622E1
1.484724146E1,1.227505112E1,-1.951068115E1,-3.676605225E1,4.339454063E1
1.485718846E1,1.227862549E1,-1.963713074E1,-3.692904663E1,4.359054981E1
1.486713546E1,1.221761703E1,-1.963539124E1,-3.719009399E1,4.379408460E1
1.487708246E1,1.228749466E1,-1.962442017E1,-3.726596069E1,4.387313778E1
1.488702846E1,1.219520950E1,-1.968530273E1,-3.706057739E1,4.370035097E1
1.489697546E1,1.216493988E1,-1.965731812E1,-3.694409180E1,4.358052130E1
1.490692246E1,1.216239548E1,-1.975732422E1,-3.721093750E1,4.385122112E1
1.491686946E1,1.216284943E1,-1.965931702E1,-3.710748291E1,4.371943435E1
1.492681646E1,1.226519394E1,-1.971459961E1,-3.721844482E1,4.386699278E1
1.493676346E1,1.224864960E1,-1.962338257E1,-3.729357910E1,4.388527774E1
1.494671046E1,1.217771530E1,-1.951577759E1,-3.707568359E1,4.363219727E1
1.495665746E1,1.222336197E1,-1.965736389E1,-3.708276367E1,4.371445864E1
1.496660446E1,1.220134354E1,-1.943728638E1,-3.712344360E1,4.364436906E1
1.497655146E1,1.229028702E1,-1.940782166E1,-3.689810181E1,4.346475139E1
1.498649846E1,1.227226639E1,-1.959040833E1,-3.714761353E1,4.375314630E1
1.499644546E1,1.205221176E1,-1.955474854E1,-3.724365234E1,4.375766948E1
1.500639246E1,1.213887024E1,-1.960047913E1,-3.724221802E1,4.380084195E1
1.501633946E1,1.215271378E1,-1.955554199E1,-3.716949463E1,4.372275158E1
1.502628646E1,1.228517914E1,-1.961587524E1,-3.685382080E1,4.351910265E1
1.503623346E1,1.218907166E1,-1.965379333E1,-3.703405762E1,4.366195694E1
1.504618046E1,1.208407211E1,-1.963610840E1,-3.725000000E1,4.380826465E1
1.505612746E1,1.215998840E1,-1.965731812E1,-3.719189453E1,4.378941073E1
1.506607446E1,1.219402695E1,-1.955931091E1,-3.704187012E1,4.362752661E1
1.507602146E1,1.215403748E1,-1.962342834E1,-3.708358765E1,4.368056822E1
1.508596846E1,1.218144989E1,-1.968785095E1,-3.699951172E1,4.364588255E1
1.509591546E1,1.223057938E1,-1.990760803E1,-3.727087402E1,4.398883927E1
1.510586246E1,1.230735016E1,-1.988511658E1,-3.732827759E1,4.404871209E1
1.511580946E1,1.224240875E1,-1.996188354E1,-3.729190063E1,4.403452304E1
1.512575646E1,1.206897354E1,-1.982113647E1,-3.705160522E1,4.371909220E1
1.513570346E1,1.212258148E1,-1.981010437E1,-3.712075806E1,4.378753128E1
1.514564946E1,1.224601746E1,-1.991055298E1,-3.703506470E1,4.379487505E1
1.515559646E1,1.233542252E1,-1.979753113E1,-3.705227661E1,4.378328550E1
1.516554346E1,1.228979492E1,-1.978276062E1,-3.708697510E1,4.379315470E1
1.517549046E1,1.240084457E1,-1.977503967E1,-3.709536743E1,4.382806664E1
1.518543746E1,1.239255524E1,-1.985606384E1,-3.694204712E1,4.373275137E1
1.519538446E1,1.227493286E1,-1.981861877E1,-3.692153931E1,4.366522291E1
1.520533146E1,1.228902817E1,-1.976318359E1,-3.727618408E1,4.394448246E1
1.521527846E1,1.230832291E1,-1.969139099E1,-3.719421387E1,4.384809274E1
1.522522546E1,1.242210007E1,-1.976541138E1,-3.683853149E1,4.361258373E1
1.523517246E1,1.231416702E1,-1.975242615E1,-3.715972900E1,4.384794759E1
1.524511946E1,1.219063187E1,-1.964889526E1,-3.711129761E1,4.372572470E1
1.525506646E1,1.219823074E1,-1.978057861E1,-3.742858887E1,4.405641143E1
1.526501346E1,1.214383698E1,-1.974485779E1,-3.739212036E1,4.399435021E1
1.527496046E1,1.225627899E1,-1.977812195E1,-3.730471802E1,4.396626512E1
1.528490746E1,1.233110428E1,-1.976622009E1,-3.719482422E1,4.388866070E1
1.529485446E1,1.236289215E1,-1.994700623E1,-3.711975098E1,4.391582940E1
1.530480146E1,1.236187363E1,-1.981610107E1,-3.719754028E1,4.392209904E1
1.531474846E1,1.235336304E1,-1.982951355E1,-3.716497803E1,4.389818650E1
1.532469546E1,1.244288635E1,-1.977015686E1,-3.742437744E1,4.411653375E1
1.533464262E1,1.222019196E1,-1.985458374E1,-3.755645752E1,4.420435599E1
1.534458962E1,1.222776413E1,-1.974699402E1,-3.723657227E1,4.388649339E1
1.535453663E1,1.232985687E1,-1.984626770E1,-3.703326416E1,4.378769652E1
1.536448362E1,1.242780304E1,-1.975469971E1,-3.714776611E1,4.387088985E1
1.537443062E1,1.247021866E1,-1.985282898E1,-3.707214355E1,4.386325341E1
1.538437762E1,1.243418503E1,-1.981199646E1,-3.712112427E1,4.387598464E1
1.539432362E1,1.236709976E1,-1.972250366E1,-3.706716919E1,4.377096456E1
1.540427163E1,1.240632248E1,-1.966714478E1,-3.707479858E1,4.376361629E1
1.541421762E1,1.245192337E1,-1.977586365E1,-3.713552856E1,4.387690350E1
1.542416462E1,1.249579620E1,-1.982208252E1,-3.685055542E1,4.366947805E1
1.543411162E1,1.252396774E1,-1.975643921E1,-3.682006836E1,4.362205970E1
1.544405862E1,1.239881134E1,-1.968569946E1,-3.698269653E1,4.369184282E1
1.545400563E1,1.251714706E1,-1.967778015E1,-3.722232056E1,4.392488076E1
1.546395262E1,1.240186691E1,-1.979505920E1,-3.715661621E1,4.388923330E1
1.547389962E1,1.251655579E1,-1.981570435E1,-3.694134521E1,4.374916335E1
1.548384663E1,1.240681076E1,-1.990209961E1,-3.681729126E1,4.365243931E1
1.549379362E1,1.250183868E1,-1.994068909E1,-3.683389282E1,4.371112801E1
1.550374062E1,1.248573303E1,-1.976638794E1,-3.697048950E1,4.374266471E1
1.551368762E1,1.234452820E1,-1.979924011E1,-3.721286011E1,4.392259376E1
1.552363462E1,1.248796844E1,-1.982766724E1,-3.699423218E1,4.379108309E1
1.553358162E1,1.255061340E1,-1.980870056E1,-3.699386597E1,4.380009856E1
1.554352862E1,1.248080826E1,-1.979672241E1,-3.710391235E1,4.386776841E1
1.555347562E1,1.247137833E1,-1.976634216E1,-3.717745972E1,4.391363195E1
1.556342263E1,1.238081741E1,-1.973371887E1,-3.731524658E1,4.399013444E1
1.557336962E1,1.239870834E1,-1.980584717E1,-3.704666138E1,4.380016746E1
1.558331662E1,1.242339325E1,-1.978591919E1,-3.717977905E1,4.391081038E1
1.559326362E1,1.242683029E1,-1.992794800E1,-3.721463013E1,4.400543055E1
1.560321062E1,1.245197678E1,-2.007171631E1,-3.722329712E1,4.408513774E1
1.561315762E1,1.239437866E1,-1.986508179E1,-3.717926025E1,4.393790493E1
1.562310462E1,1.234099197E1,-1.986375427E1,-3.720651245E1,4.394534544E1
1.563305162E1,1.242363739E1,-1.989733887E1,-3.714724731E1,4.393368688E1
1.564299863E1,1.231841660E1,-1.985716248E1,-3.707849121E1,4.382767162E1
1.565294562E1,1.224869156E1,-1.977264404E1,-3.732122803E1,4.397569737E1
1.566289262E1,1.241894913E1,-1.978240967E1,-3.720669556E1,4.393076626E1
1.567283862E1,1.248436737E1,-1.974719238E1,-3.705899048E1,4.380844452E1
1.568278562E1,1.245225906E1,-1.984913635E1,-3.704260254E1,4.383151118E1
1.569273263E1,1.233615494E1,-1.974591064E1,-3.713623047E1,4.383128243E1
1.570267962E1,1.255576324E1,-1.994387817E1,-3.720693970E1,4.404272731E1
1.571262662E1,1.248424911E1,-1.984709167E1,-3.701400757E1,4.381552556E1
1.572257363E1,1.234499741E1,-1.969995117E1,-3.705114746E1,4.374099411E1
1.573252062E1,1.237248993E1,-1.977371216E1,-3.717144775E1,4.388387776E1
1.574246762E1,1.236825180E1,-1.977012634E1,-3.712603760E1,4.384260731E1
1.575241462E1,1.241164780E1,-1.988221741E1,-3.711175537E1,4.389343865E1
1.576236162E1,1.239025879E1,-1.982566833E1,-3.692831421E1,4.370670461E1
1.577230863E1,1.228628540E1,-1.983952332E1,-3.686166382E1,4.362730514E1
1.578225562E1,1.224932480E1,-1.967358398E1,-3.709896851E1,4.374276316E1
