"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.401612708E0,-1.831616592E1,-1.041748047E0,-3.771945190E1,4.194429908E1
7.411559708E0,-1.828177261E1,-9.222564697E-1,-3.785562134E1,4.204904082E1
7.421505708E0,-1.817920303E1,-8.911895752E-1,-3.786361694E1,4.201108342E1
7.431452708E0,-1.837329483E1,-7.988128662E-1,-3.807183838E1,4.228097613E1
7.441398708E0,-1.833111954E1,-9.338836670E-1,-3.819046021E1,4.237231800E1
7.451345708E0,-1.839377213E1,-9.038391113E-1,-3.818750000E1,4.239614292E1
7.461291708E0,-1.845453262E1,-8.929595947E-1,-3.813922119E1,4.237885492E1
7.471238708E0,-1.835687637E1,-9.625701904E-1,-3.824584961E1,4.243402484E1
7.481184708E0,-1.837234116E1,-9.816894531E-1,-3.830593872E1,4.249531239E1
7.491131708E0,-1.850396347E1,-9.301605225E-1,-3.844534302E1,4.267676490E1
7.501077708E0,-1.844124985E1,-9.763641357E-1,-3.828024292E1,4.250188209E1
7.511024708E0,-1.842062759E1,-8.763885498E-1,-3.816137695E1,4.238370287E1
7.520970708E0,-1.835292435E1,-8.125610352E-1,-3.848379517E1,4.264378710E1
7.530917708E0,-1.840561295E1,-8.242950439E-1,-3.826593018E1,4.247031272E1
7.540863708E0,-1.832484818E1,-8.704223633E-1,-3.838775635E1,4.254618118E1
7.550810708E0,-1.836642075E1,-9.731445312E-1,-3.812237549E1,4.232715363E1
7.560756708E0,-1.842290878E1,-9.245452881E-1,-3.813729858E1,4.236404012E1
7.570703708E0,-1.833613968E1,-9.962158203E-1,-3.800570679E1,4.220948013E1
7.580649708E0,-1.827773666E1,-9.235534668E-1,-3.816897583E1,4.232965065E1
7.590596708E0,-1.843371201E1,-1.039367676E0,-3.818087769E1,4.241062891E1
7.600542708E0,-1.832587051E1,-9.796295166E-1,-3.812576294E1,4.231277589E1
7.610489708E0,-1.833649826E1,-8.114318848E-1,-3.834213257E1,4.250887813E1
7.620435708E0,-1.836659622E1,-7.729797363E-1,-3.824322510E1,4.243198817E1
7.630382708E0,-1.834463882E1,-7.917327881E-1,-3.814065552E1,4.233039355E1
7.640328708E0,-1.835147476E1,-9.565124512E-1,-3.816470337E1,4.235842449E1
7.650275708E0,-1.819417953E1,-8.606262207E-1,-3.809338379E1,4.222410135E1
7.660221708E0,-1.815358353E1,-8.476409912E-1,-3.833410645E1,4.242375286E1
7.670168708E0,-1.821732712E1,-9.544372559E-1,-3.864044189E1,4.273014987E1
7.680114708E0,-1.814194107E1,-8.173828125E-1,-3.811010742E1,4.221585518E1
7.690061708E0,-1.807472610E1,-8.425292969E-1,-3.830401611E1,4.236275758E1
7.700007708E0,-1.819376755E1,-9.285888672E-1,-3.841235352E1,4.251334329E1
7.709954708E0,-1.815801620E1,-8.776702881E-1,-3.842651367E1,4.250977312E1
7.719900708E0,-1.824341965E1,-9.161682129E-1,-3.819824219E1,4.234108443E1
7.729847708E0,-1.825279617E1,-9.370880127E-1,-3.809701538E1,4.225429307E1
7.739793708E0,-1.829388809E1,-9.947204590E-1,-3.801358032E1,4.219820019E1
7.749740708E0,-1.832597733E1,-1.011886597E0,-3.799539185E1,4.219615102E1
7.759686708E0,-1.820432663E1,-9.177093506E-1,-3.795471191E1,4.210462985E1
7.769633708E0,-1.820432663E1,-9.177093506E-1,-3.795471191E1,4.210462985E1
7.779579708E0,-1.823724747E1,-8.975067139E-1,-3.819992065E1,4.233954005E1
7.789526708E0,-1.836079025E1,-9.145507812E-1,-3.810513306E1,4.230787382E1
7.799472708E0,-1.828173447E1,-9.688415527E-1,-3.799917603E1,4.217935333E1
7.809419708E0,-1.821052170E1,-9.087219238E-1,-3.801052856E1,4.215743301E1
7.819365708E0,-1.827933884E1,-7.511444092E-1,-3.818823242E1,4.234429763E1
7.829312708E0,-1.832926559E1,-9.727935791E-1,-3.816238403E1,4.234708797E1
7.839258708E0,-1.830777359E1,-9.684143066E-1,-3.817337036E1,4.234759267E1
7.849205708E0,-1.836265182E1,-8.192443848E-1,-3.838504028E1,4.255901151E1
7.859151708E0,-1.826714706E1,-9.411926270E-1,-3.825656128E1,4.240446894E1
7.869098708E0,-1.820035172E1,-8.643951416E-1,-3.809133911E1,4.222499375E1
7.879044708E0,-1.814535904E1,-8.434906006E-1,-3.810202026E1,4.221053754E1
7.888991708E0,-1.827492905E1,-8.207092285E-1,-3.801687622E1,4.218921038E1
7.898937708E0,-1.833250046E1,-7.250671387E-1,-3.799798584E1,4.219541709E1
7.908884708E0,-1.833582687E1,-9.090423584E-1,-3.807601929E1,4.227070084E1
7.918830708E0,-1.840095901E1,-8.968200684E-1,-3.812277222E1,4.234082357E1
7.928777708E0,-1.833387375E1,-7.354125977E-1,-3.792813110E1,4.213329903E1
7.938723708E0,-1.841636276E1,-8.168945312E-1,-3.802191162E1,4.225512392E1
7.948670708E0,-1.845386124E1,-9.537200928E-1,-3.794763184E1,4.220755073E1
7.958616708E0,-1.846766281E1,-8.851776123E-1,-3.796923828E1,4.223151862E1
7.968563708E0,-1.852464676E1,-9.050598145E-1,-3.831130981E1,4.256451727E1
7.978509708E0,-1.836579514E1,-8.123779297E-1,-3.788522339E1,4.211000523E1
7.988456708E0,-1.833017349E1,-8.781433105E-1,-3.795529175E1,4.215887294E1
7.998402708E0,-1.837379837E1,-8.114471436E-1,-3.787591553E1,4.210510527E1
8.008349708E0,-1.826464462E1,-6.590423584E-1,-3.808215332E1,4.224076209E1
8.018295708E0,-1.839517593E1,-6.895141602E-1,-3.815536499E1,4.236377940E1
8.028242708E0,-1.843846512E1,-8.225250244E-1,-3.808648682E1,4.232297274E1
8.038188708E0,-1.842516708E1,-8.674926758E-1,-3.811071777E1,4.233988822E1
8.048136208E0,-1.837165451E1,-1.021850586E0,-3.813827515E1,4.234489224E1
8.058082208E0,-1.843515396E1,-8.829956055E-1,-3.810879517E1,4.234282527E1
8.068029208E0,-1.853282547E1,-9.177246094E-1,-3.828350830E1,4.254332904E1
8.077975208E0,-1.841119766E1,-9.609069824E-1,-3.823352051E1,4.244640894E1
8.087922208E0,-1.838563919E1,-9.868927002E-1,-3.835638428E1,4.254665557E1
8.097868208E0,-1.835478592E1,-1.008575439E0,-3.825180054E1,4.243955272E1
8.107815208E0,-1.833386612E1,-9.444732666E-1,-3.818020630E1,4.236449964E1
8.117761208E0,-1.829848099E1,-1.027374268E0,-3.789291382E1,4.209231310E1
8.127708208E0,-1.818014908E1,-9.882812500E-1,-3.798187256E1,4.212027022E1
8.137654208E0,-1.824597549E1,-9.286804199E-1,-3.797558594E1,4.214170377E1
8.147601208E0,-1.834849167E1,-8.992309570E-1,-3.809414673E1,4.229231346E1
8.157547208E0,-1.830193710E1,-9.687042236E-1,-3.801220703E1,4.219984802E1
8.167494208E0,-1.823248672E1,-9.536590576E-1,-3.784948730E1,4.202281198E1
8.177440208E0,-1.818118668E1,-8.597717285E-1,-3.782171631E1,4.197352714E1
8.187387208E0,-1.826976395E1,-8.792724609E-1,-3.799047852E1,4.216436710E1
8.197333208E0,-1.821003342E1,-9.632415771E-1,-3.780496216E1,4.197318567E1
8.207280208E0,-1.810235977E1,-1.108230591E0,-3.783264160E1,4.195512335E1
8.217226208E0,-1.822312546E1,-1.093078613E0,-3.802075195E1,4.217647095E1
8.227173208E0,-1.823536301E1,-1.040649414E0,-3.786904907E1,4.204374261E1
8.237119208E0,-1.818129349E1,-1.033111572E0,-3.789263916E1,4.204139454E1
8.247066208E0,-1.826996994E1,-1.039001465E0,-3.803704834E1,4.221005060E1
8.257012208E0,-1.833851242E1,-1.097229004E0,-3.801263428E1,4.221925288E1
8.266959208E0,-1.828988266E1,-1.010070801E0,-3.799649048E1,4.218143359E1
8.276905208E0,-1.837646103E1,-1.118453979E0,-3.799929810E1,4.222430479E1
8.286852208E0,-1.823904800E1,-1.002731323E0,-3.787438965E1,4.204922988E1
8.296798208E0,-1.837510300E1,-1.021499634E0,-3.822052002E1,4.242046702E1
8.306745208E0,-1.828979111E1,-1.059570312E0,-3.813934326E1,4.231133007E1
8.316691208E0,-1.825213242E1,-9.364471436E-1,-3.825744629E1,4.239869653E1
8.326638208E0,-1.831855392E1,-1.022567749E0,-3.806054688E1,4.225186731E1
8.336584208E0,-1.814396286E1,-1.000579834E0,-3.801516724E1,4.213499126E1
8.346531208E0,-1.842485428E1,-9.362487793E-1,-3.810665894E1,4.233756337E1
8.356477208E0,-1.828843307E1,-9.517669678E-1,-3.807196045E1,4.224744746E1
8.366424208E0,-1.823625565E1,-9.508819580E-1,-3.802636719E1,4.218376225E1
8.376370208E0,-1.827705765E1,-9.633331299E-1,-3.814941406E1,4.231260616E1
8.386317208E0,-1.835628891E1,-9.210052490E-1,-3.809622192E1,4.229803445E1
8.396263208E0,-1.840243149E1,-1.085250854E0,-3.802999878E1,4.226237169E1
8.406210208E0,-1.837501144E1,-1.013397217E0,-3.825079346E1,4.244751135E1
8.416156208E0,-1.828796005E1,-9.500732422E-1,-3.807894897E1,4.225350254E1
8.426103208E0,-1.830308914E1,-9.467468262E-1,-3.808578491E1,4.226613791E1
8.436049208E0,-1.838763809E1,-9.953613281E-1,-3.782363892E1,4.206808338E1
8.445996208E0,-1.846489334E1,-1.012069702E0,-3.789428711E1,4.216578668E1
8.455942208E0,-1.828879929E1,-9.865417480E-1,-3.796215820E1,4.214948279E1
8.465889208E0,-1.843498611E1,-9.183044434E-1,-3.799057007E1,4.223713307E1
8.475835208E0,-1.852614212E1,-1.057312012E0,-3.786978149E1,4.217174648E1
8.485782208E0,-1.843287277E1,-1.078018188E0,-3.786361694E1,4.212584017E1
8.495728208E0,-1.839351273E1,-1.009658813E0,-3.807308960E1,4.229540014E1
8.505675208E0,-1.836243820E1,-1.059402466E0,-3.811846924E1,4.232397863E1
8.515621208E0,-1.832283401E1,-1.006317139E0,-3.794668579E1,4.215079932E1
8.525568208E0,-1.823907852E1,-1.072662354E0,-3.806637573E1,4.222396892E1
8.535514208E0,-1.817708969E1,-1.021621704E0,-3.803466797E1,4.216736022E1
8.545461208E0,-1.841234970E1,-9.561920166E-1,-3.816372681E1,4.238394706E1
8.555407208E0,-1.844427109E1,-9.756927490E-1,-3.796127319E1,4.221612695E1
8.565354208E0,-1.845438004E1,-9.938812256E-1,-3.800451660E1,4.225985358E1
8.575300208E0,-1.842414474E1,-1.007141113E0,-3.780401611E1,4.206669796E1
8.585247208E0,-1.834878159E1,-1.054214478E0,-3.801687622E1,4.222643759E1
8.595193208E0,-1.839889908E1,-1.052001953E0,-3.806311035E1,4.228979268E1
8.605140208E0,-1.829192734E1,-9.551086426E-1,-3.801593018E1,4.219855193E1
8.615086208E0,-1.831518173E1,-9.603118896E-1,-3.806155396E1,4.224985172E1
8.625033208E0,-1.829610825E1,-8.099365234E-1,-3.800161743E1,4.218443435E1
8.634979208E0,-1.824338150E1,-7.948150635E-1,-3.810180664E1,4.225163155E1
8.644926208E0,-1.825532913E1,-1.025070190E0,-3.800158691E1,4.217141708E1
8.654872208E0,-1.818846512E1,-1.041473389E0,-3.780322266E1,4.196413437E1
8.664819208E0,-1.830015945E1,-1.066818237E0,-3.793176270E1,4.212899902E1
8.674766208E0,-1.831073380E1,-8.536682129E-1,-3.767926025E1,4.190153189E1
8.684712208E0,-1.830592728E1,-8.969268799E-1,-3.812210083E1,4.229900735E1
8.694658208E0,-1.840080643E1,-9.177398682E-1,-3.829101562E1,4.249274998E1
8.704605208E0,-1.839854050E1,-9.012298584E-1,-3.798074341E1,4.221202882E1
8.714551208E0,-1.836117172E1,-8.146057129E-1,-3.784069824E1,4.206797657E1
8.724498208E0,-1.834331131E1,-8.870239258E-1,-3.795111084E1,4.216100918E1
8.734444208E0,-1.837117386E1,-8.350677490E-1,-3.788577271E1,4.211328936E1
8.744391208E0,-1.833667374E1,-9.475860596E-1,-3.811502075E1,4.230704823E1
8.754337208E0,-1.837895584E1,-9.783325195E-1,-3.811199951E1,4.232337013E1
8.764284208E0,-1.836716080E1,-1.064208984E0,-3.815393066E1,4.235808732E1
8.774230208E0,-1.832128525E1,-1.032974243E0,-3.795648193E1,4.215959025E1
8.784177208E0,-1.832640457E1,-9.889526367E-1,-3.790866089E1,4.211771245E1
8.794124208E0,-1.832640457E1,-9.889526367E-1,-3.790866089E1,4.211771245E1
8.804070208E0,-1.843548203E1,-9.678192139E-1,-3.798675537E1,4.223502403E1
8.814017208E0,-1.840107346E1,-1.055984497E0,-3.802154541E1,4.225343208E1
8.823963208E0,-1.839250565E1,-9.644622803E-1,-3.790292358E1,4.214078865E1
8.833910208E0,-1.832680893E1,-9.657287598E-1,-3.809893799E1,4.228869392E1
8.843856208E0,-1.832853317E1,-9.959259033E-1,-3.810784912E1,4.229816972E1
8.853803208E0,-1.850148392E1,-1.162170410E0,-3.834191895E1,4.258824128E1
8.863749208E0,-1.838913345E1,-1.022201538E0,-3.841143799E1,4.259863488E1
8.873696208E0,-1.846272659E1,-1.102493286E0,-3.817089844E1,4.241586086E1
8.883642208E0,-1.836529922E1,-9.999084473E-1,-3.810241699E1,4.230931591E1
8.893589208E0,-1.830320358E1,-9.801177979E-1,-3.800561523E1,4.219472339E1
8.903535208E0,-1.842148972E1,-1.059082031E0,-3.809823608E1,4.233141305E1
8.913482208E0,-1.835259628E1,-1.078582764E0,-3.813778687E1,4.233759462E1
8.923428208E0,-1.842454147E1,-9.353179932E-1,-3.823333740E1,4.245146213E1
8.933375208E0,-1.836874008E1,-8.113708496E-1,-3.835861206E1,4.253765454E1
8.943321208E0,-1.835226822E1,-7.931213379E-1,-3.810211182E1,4.229900371E1
8.953268208E0,-1.833961868E1,-9.477539062E-1,-3.835003662E1,4.252017356E1
8.963214208E0,-1.813999557E1,-9.208984375E-1,-3.809945679E1,4.220753607E1
8.973161208E0,-1.819936752E1,-9.950561523E-1,-3.826702881E1,4.238599543E1
8.983107208E0,-1.839104080E1,-9.366302490E-1,-3.834454346E1,4.253717987E1
8.993054208E0,-1.835565567E1,-1.008499146E0,-3.816442871E1,4.236119432E1
9.003000208E0,-1.827141190E1,-9.934387207E-1,-3.803390503E1,4.220674525E1
9.012947208E0,-1.833390427E1,-9.359741211E-1,-3.823538208E1,4.241406059E1
9.022893208E0,-1.826278305E1,-9.840240479E-1,-3.846545410E1,4.259212025E1
9.032840208E0,-1.824463272E1,-8.721771240E-1,-3.830477905E1,4.243681673E1
9.042786208E0,-1.823269272E1,-7.479705811E-1,-3.836712646E1,4.248560859E1
9.052736667E0,-1.830901718E1,-9.400024414E-1,-3.848837280E1,4.263166142E1
9.062682667E0,-1.841413498E1,-1.040084839E0,-3.828802490E1,4.249864697E1
9.072629667E0,-1.836915207E1,-8.696594238E-1,-3.825439453E1,4.244503217E1
9.082575667E0,-1.834890366E1,-9.465026855E-1,-3.822052002E1,4.240738477E1
9.092522667E0,-1.843457413E1,-7.663726807E-1,-3.818182373E1,4.240604336E1
9.102468667E0,-1.843689346E1,-1.005630493E0,-3.802297974E1,4.226910599E1
9.112415667E0,-1.832019424E1,-9.309844971E-1,-3.792855835E1,4.213160082E1
9.122361667E0,-1.830873489E1,-9.641876221E-1,-3.798797607E1,4.218086957E1
9.132308667E0,-1.833072281E1,-9.236602783E-1,-3.804791260E1,4.224348707E1
9.142254667E0,-1.823578262E1,-9.373626709E-1,-3.806527710E1,4.221833414E1
9.152201667E0,-1.822856522E1,-9.247589111E-1,-3.800787354E1,4.216318560E1
9.162147667E0,-1.821043015E1,-9.372253418E-1,-3.804098511E1,4.218547979E1
9.172094667E0,-1.814854813E1,-9.891357422E-1,-3.805340576E1,4.217119726E1
9.182040667E0,-1.822005081E1,-9.208831787E-1,-3.803646851E1,4.218520136E1
9.191987667E0,-1.826330185E1,-9.547119141E-1,-3.829623413E1,4.243891160E1
9.201933667E0,-1.837517929E1,-9.788360596E-1,-3.811395264E1,4.232350080E1
9.211880667E0,-1.843128586E1,-9.629974365E-1,-3.813006592E1,4.236203004E1
9.221826667E0,-1.826523209E1,-9.290771484E-1,-3.797805786E1,4.215228068E1
9.231773667E0,-1.827522659E1,-9.718017578E-1,-3.800732422E1,4.218394244E1
9.241719667E0,-1.827569199E1,-9.954071045E-1,-3.794369507E1,4.212737528E1
9.251666667E0,-1.836249924E1,-1.055984497E0,-3.778179932E1,4.202095717E1
9.261612667E0,-1.847022629E1,-1.018875122E0,-3.792013550E1,4.219151623E1
9.271559667E0,-1.822627640E1,-9.350280762E-1,-3.811938477E1,4.226297344E1
9.281505667E0,-1.840748978E1,-1.132003784E0,-3.810916138E1,4.233704398E1
9.291452667E0,-1.844414902E1,-9.899291992E-1,-3.830136108E1,4.252247469E1
9.301398667E0,-1.825747299E1,-8.980712891E-1,-3.797833252E1,4.214849455E1
9.311345667E0,-1.829690933E1,-8.347167969E-1,-3.781536865E1,4.201756477E1
9.321291667E0,-1.842532730E1,-9.564666748E-1,-3.799865723E1,4.224104006E1
9.331238667E0,-1.830679703E1,-9.306640625E-1,-3.794992065E1,4.214500481E1
9.341184667E0,-1.824518204E1,-9.095611572E-1,-3.793869019E1,4.210769742E1
9.351131667E0,-1.827079391E1,-9.911956787E-1,-3.817483521E1,4.233346693E1
9.361077667E0,-1.835210800E1,-1.007415771E0,-3.819375610E1,4.238605620E1
9.371024667E0,-1.827725601E1,-9.231719971E-1,-3.818649292E1,4.234523085E1
9.380970667E0,-1.833987808E1,-9.009094238E-1,-3.822012329E1,4.240212955E1
9.390917667E0,-1.848683548E1,-8.826904297E-1,-3.813146973E1,4.238574303E1
9.400863667E0,-1.866813278E1,-8.803253174E-1,-3.846304321E1,4.276306639E1
9.410810667E0,-1.855223465E1,-8.789978027E-1,-3.838464355E1,4.264198528E1
9.420756667E0,-1.847709274E1,-6.978607178E-1,-3.810800171E1,4.235693285E1
9.430703667E0,-1.851811600E1,-7.485809326E-1,-3.783132935E1,4.212707530E1
9.440649667E0,-1.829594803E1,-8.090515137E-1,-3.785879517E1,4.205573267E1
9.450596667E0,-1.845385361E1,-8.833618164E-1,-3.799783325E1,4.225115824E1
9.460543667E0,-1.851264572E1,-9.135437012E-1,-3.805303955E1,4.232713589E1
9.470489667E0,-1.840639114E1,-9.662933350E-1,-3.803784180E1,4.226826666E1
9.480436667E0,-1.838540268E1,-8.094329834E-1,-3.797805786E1,4.220202711E1
9.490382667E0,-1.851636124E1,-8.536376953E-1,-3.831494141E1,4.256311861E1
9.500329667E0,-1.843268204E1,-8.711242676E-1,-3.812835693E1,4.235911032E1
9.510275667E0,-1.856716537E1,-8.458862305E-1,-3.834265137E1,4.261002309E1
9.520222667E0,-1.850201035E1,-7.563781738E-1,-3.836486816E1,4.259999535E1
9.530168667E0,-1.844815445E1,-8.643188477E-1,-3.820205688E1,4.243204685E1
9.540115667E0,-1.852866745E1,-7.791595459E-1,-3.811633301E1,4.238836455E1
9.550061667E0,-1.859589767E1,-8.470611572E-1,-3.819851685E1,4.249295956E1
9.560008667E0,-1.854081345E1,-8.481903076E-1,-3.832821655E1,4.258560055E1
9.569954667E0,-1.861880875E1,-8.524169922E-1,-3.834460449E1,4.263443852E1
9.579901667E0,-1.859377670E1,-9.101257324E-1,-3.806362915E1,4.237212203E1
9.589847667E0,-1.861513901E1,-9.746398926E-1,-3.805737305E1,4.237731665E1
9.599794667E0,-1.853976059E1,-7.743988037E-1,-3.801052856E1,4.229802239E1
9.609740667E0,-1.856010056E1,-9.542083740E-1,-3.823712158E1,4.251429540E1
9.619687667E0,-1.843443680E1,-8.726043701E-1,-3.800097656E1,4.224528516E1
9.629633667E0,-1.843829727E1,-7.966613770E-1,-3.809143066E1,4.232685395E1
9.639580667E0,-1.840443802E1,-7.905426025E-1,-3.805578613E1,4.227991432E1
9.649526667E0,-1.830650711E1,-8.956909180E-1,-3.800781250E1,4.219625903E1
9.659473667E0,-1.833023453E1,-9.056854248E-1,-3.790292358E1,4.211234237E1
9.669419667E0,-1.831877518E1,-8.279266357E-1,-3.789413452E1,4.209784338E1
9.679366667E0,-1.842025375E1,-7.696533203E-1,-3.800964355E1,4.224489458E1
9.689312667E0,-1.833972549E1,-8.587951660E-1,-3.798999023E1,4.219386707E1
9.699259667E0,-1.849985886E1,-7.932434082E-1,-3.792572021E1,4.220467115E1
9.709205667E0,-1.852565384E1,-8.959960938E-1,-3.801684570E1,4.229991982E1
9.719152667E0,-1.849485397E1,-8.531799316E-1,-3.803137207E1,4.229861465E1
9.729098667E0,-1.843005753E1,-8.976593018E-1,-3.835510254E1,4.256273844E1
9.739045667E0,-1.850593185E1,-9.351501465E-1,-3.821768188E1,4.247275866E1
9.748991667E0,-1.840431595E1,-9.020385742E-1,-3.806951904E1,4.229445353E1
9.758938667E0,-1.849904251E1,-9.190673828E-1,-3.819186401E1,4.244617457E1
9.768884667E0,-1.839741135E1,-9.549102783E-1,-3.811782837E1,4.233610088E1
9.778831667E0,-1.837197495E1,-1.010116577E0,-3.800930786E1,4.222863108E1
9.788777667E0,-1.860358810E1,-9.963531494E-1,-3.798571777E1,4.230840300E1
9.798724667E0,-1.847214127E1,-9.158630371E-1,-3.814550781E1,4.239267123E1
9.808670667E0,-1.847214127E1,-9.158630371E-1,-3.814550781E1,4.239267123E1
9.818617667E0,-1.839654160E1,-9.877624512E-1,-3.812390137E1,4.234194460E1
9.828563667E0,-1.845646286E1,-9.613037109E-1,-3.806509399E1,4.231449523E1
9.838510667E0,-1.850669479E1,-8.426513672E-1,-3.824282837E1,4.249378467E1
9.848456667E0,-1.840538406E1,-8.752746582E-1,-3.814651489E1,4.236367390E1
9.858403667E0,-1.838788223E1,-7.684783936E-1,-3.795489502E1,4.218149865E1
9.868349667E0,-1.843385696E1,-8.103790283E-1,-3.790747070E1,4.215969796E1
9.878296667E0,-1.831312180E1,-8.510131836E-1,-3.800955200E1,4.219977129E1
9.888242667E0,-1.826248550E1,-8.977813721E-1,-3.789776611E1,4.207808295E1
9.898189667E0,-1.826227188E1,-8.434295654E-1,-3.790585327E1,4.208414975E1
9.908136667E0,-1.829464340E1,-9.254150391E-1,-3.794232178E1,4.213276815E1
9.918082667E0,-1.822777939E1,-9.662780762E-1,-3.814428711E1,4.228678604E1
9.928029667E0,-1.810461044E1,-9.276885986E-1,-3.796273804E1,4.206907421E1
9.937975667E0,-1.817052078E1,-9.147949219E-1,-3.803750610E1,4.216463620E1
9.947922667E0,-1.814786148E1,-9.575500488E-1,-3.810208130E1,4.221410165E1
9.957868667E0,-1.827668381E1,-8.747253418E-1,-3.813265991E1,4.229541426E1
9.967815667E0,-1.818928909E1,-8.649291992E-1,-3.785156250E1,4.200403700E1
9.977761667E0,-1.828158188E1,-9.176788330E-1,-3.809957886E1,4.226862051E1
9.987708667E0,-1.825819778E1,-9.901733398E-1,-3.815045166E1,4.230601838E1
9.997654667E0,-1.830952072E1,-9.094238281E-1,-3.844213867E1,4.258947788E1
1.000760167E1,-1.818707657E1,-8.928375244E-1,-3.811270142E1,4.223913970E1
1.001754767E1,-1.820132828E1,-9.139862061E-1,-3.821289062E1,4.233613978E1
1.002749467E1,-1.821343613E1,-9.613342285E-1,-3.818676758E1,4.231882131E1
1.003744067E1,-1.836040115E1,-1.008117676E0,-3.817559814E1,4.237330440E1
1.004738396E1,-1.843407822E1,-8.428497314E-1,-3.808517456E1,4.232028068E1
1.005732996E1,-1.846731949E1,-7.899017334E-1,-3.805734253E1,4.230871251E1
1.006727696E1,-1.843136978E1,-9.361877441E-1,-3.829449463E1,4.250953021E1
1.007722296E1,-1.841481400E1,-8.985443115E-1,-3.798583984E1,4.222365196E1
1.008716996E1,-1.838271713E1,-7.275390625E-1,-3.798089600E1,4.220192013E1
1.009711596E1,-1.841000748E1,-8.395538330E-1,-3.791934204E1,4.216052332E1
1.010706296E1,-1.832900620E1,-6.926727295E-1,-3.772454834E1,4.194727418E1
1.011700896E1,-1.838125229E1,-7.712249756E-1,-3.833587646E1,4.252181379E1
1.012695596E1,-1.833754349E1,-7.223358154E-1,-3.824508667E1,4.242020656E1
1.013690196E1,-1.844064713E1,-9.245147705E-1,-3.816000366E1,4.239219354E1
1.014684896E1,-1.828196335E1,-1.007537842E0,-3.819589233E1,4.235766173E1
1.015679496E1,-1.812441635E1,-8.513641357E-1,-3.813693237E1,4.223322033E1
1.016674196E1,-1.810361099E1,-8.348846436E-1,-3.812158203E1,4.221010282E1
1.017668796E1,-1.795781326E1,-1.002090454E0,-3.840890503E1,4.241145161E1
1.018663496E1,-1.798115921E1,-1.018295288E0,-3.856518555E1,4.256327699E1
1.019658096E1,-1.812974167E1,-8.982238770E-1,-3.814938354E1,4.224771951E1
1.020652796E1,-1.818782425E1,-9.372863770E-1,-3.832067871E1,4.242817311E1
1.021647396E1,-1.822447586E1,-8.529663086E-1,-3.814685059E1,4.228523716E1
1.022642096E1,-1.838776016E1,-8.339996338E-1,-3.824313354E1,4.244222594E1
1.023636696E1,-1.841137314E1,-9.817810059E-1,-3.816647339E1,4.238658096E1
1.024631396E1,-1.838148880E1,-9.207611084E-1,-3.824667358E1,4.244449283E1
1.025625996E1,-1.832596207E1,-1.127395630E0,-3.814334106E1,4.233233249E1
1.026620696E1,-1.826424026E1,-9.697418213E-1,-3.813165283E1,4.229120262E1
1.027615296E1,-1.825138474E1,-9.610137939E-1,-3.800930786E1,4.217515947E1
1.028609996E1,-1.823969650E1,-9.541931152E-1,-3.805737305E1,4.221327583E1
1.029604596E1,-1.824659348E1,-1.026855469E0,-3.809951782E1,4.225595655E1
1.030599296E1,-1.822585678E1,-1.058395386E0,-3.841253662E1,4.253028363E1
1.031593996E1,-1.834356308E1,-1.048812866E0,-3.831118774E1,4.248921535E1
1.032588596E1,-1.829085922E1,-1.056823730E0,-3.828054810E1,4.243904770E1
1.033583296E1,-1.837278366E1,-1.002914429E0,-3.841259766E1,4.259216683E1
1.034577896E1,-1.825171280E1,-9.723205566E-1,-3.827554321E1,4.241565319E1
1.035572596E1,-1.839180374E1,-8.728637695E-1,-3.848937988E1,4.266676341E1
1.036567196E1,-1.839850998E1,-8.983917236E-1,-3.832049561E1,4.251790988E1
1.037561896E1,-1.828934860E1,-9.573059082E-1,-3.825552368E1,4.241346247E1
1.038556496E1,-1.827865982E1,-1.015853882E0,-3.848132324E1,4.261400712E1
1.039551196E1,-1.821615982E1,-9.754333496E-1,-3.842791748E1,4.253803934E1
1.040545796E1,-1.824270248E1,-9.095611572E-1,-3.829940796E1,4.243192366E1
1.041540496E1,-1.823495102E1,-8.902893066E-1,-3.842004395E1,4.253711121E1
1.042535096E1,-1.817084885E1,-9.830322266E-1,-3.859597778E1,4.267078159E1
1.043529796E1,-1.830438614E1,-9.797210693E-1,-3.841030884E1,4.256010139E1
1.044524396E1,-1.841481400E1,-8.727569580E-1,-3.853695679E1,4.271959875E1
1.045519096E1,-1.832326889E1,-9.312591553E-1,-3.842401123E1,4.257950288E1
1.046513696E1,-1.825242233E1,-8.845062256E-1,-3.815951538E1,4.230935932E1
1.047508396E1,-1.840654373E1,-8.914947510E-1,-3.821121216E1,4.242278102E1
1.048502996E1,-1.841484451E1,-8.954315186E-1,-3.837057495E1,4.257005189E1
1.049497696E1,-1.835906601E1,-8.354949951E-1,-3.833444214E1,4.251214898E1
1.050492296E1,-1.826060104E1,-8.636169434E-1,-3.839590454E1,4.252576713E1
1.051486996E1,-1.833538437E1,-9.768981934E-1,-3.825741577E1,4.243548647E1
1.052481596E1,-1.846990585E1,-8.542480469E-1,-3.817639160E1,4.241820408E1
1.053476296E1,-1.842470169E1,-7.361907959E-1,-3.810253906E1,4.232983690E1
1.054470896E1,-1.840195084E1,-7.545776367E-1,-3.840725708E1,4.259481868E1
1.055465596E1,-1.850575638E1,-7.515716553E-1,-3.809515381E1,4.235880809E1
