"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.018025075E1,-1.199636459E1,-4.159141541E1,-2.171429443E1,4.842797933E1
1.019019675E1,-1.199753189E1,-4.169149780E1,-2.182202148E1,4.856256153E1
1.020014275E1,-1.198386765E1,-4.152310181E1,-2.176791382E1,4.839032072E1
1.021008875E1,-1.197925949E1,-4.139662170E1,-2.169223022E1,4.824661437E1
1.022003475E1,-1.190101242E1,-4.130184937E1,-2.193020630E1,4.825360925E1
1.022998175E1,-1.206991196E1,-4.143617249E1,-2.191909790E1,4.840543376E1
1.023992775E1,-1.214039993E1,-4.150154114E1,-2.193746948E1,4.848731581E1
1.024987375E1,-1.210268784E1,-4.149794006E1,-2.204061890E1,4.852157215E1
1.025981975E1,-1.203786087E1,-4.150009155E1,-2.180783081E1,4.840195428E1
1.026976575E1,-1.198451614E1,-4.152917480E1,-2.169287109E1,4.836198552E1
1.027971175E1,-1.193828964E1,-4.162144470E1,-2.161166382E1,4.839350609E1
1.028965775E1,-1.212349319E1,-4.169192505E1,-2.192559814E1,4.864080135E1
1.029960375E1,-1.203537369E1,-4.150827026E1,-2.179516602E1,4.840264437E1
1.030954975E1,-1.209784317E1,-4.147077942E1,-2.166592407E1,4.832800038E1
1.031949575E1,-1.209994125E1,-4.147566223E1,-2.175000000E1,4.837046243E1
1.032944175E1,-1.197402573E1,-4.153250122E1,-2.195141602E1,4.847876458E1
1.033938775E1,-1.198124313E1,-4.152615356E1,-2.204464722E1,4.851739985E1
1.034933375E1,-1.206070328E1,-4.150463867E1,-2.197088623E1,4.848520843E1
1.035928075E1,-1.202257156E1,-4.146240234E1,-2.203521729E1,4.846879239E1
1.036922675E1,-1.197991562E1,-4.153285217E1,-2.169293213E1,4.836403098E1
1.037917275E1,-1.208926010E1,-4.159642029E1,-2.181549072E1,4.850080439E1
1.038911875E1,-1.197895432E1,-4.169569397E1,-2.166757202E1,4.849236970E1
1.039906475E1,-1.204542923E1,-4.161529541E1,-2.166394043E1,4.843812024E1
1.040901075E1,-1.209560776E1,-4.169784546E1,-2.189639282E1,4.862577569E1
1.041895675E1,-1.209254837E1,-4.157739258E1,-2.193997192E1,4.854144279E1
1.042890275E1,-1.204468918E1,-4.171704102E1,-2.172698975E1,4.855355942E1
1.043884875E1,-1.213385391E1,-4.157394409E1,-2.193038940E1,4.854446639E1
1.044879475E1,-1.210493088E1,-4.163493347E1,-2.207336426E1,4.865419249E1
1.045874075E1,-1.205392075E1,-4.159526062E1,-2.218347168E1,4.865767285E1
1.046868775E1,-1.193767929E1,-4.149397278E1,-2.204806519E1,4.848066772E1
1.047863375E1,-1.193962479E1,-4.147355652E1,-2.174877930E1,4.832825190E1
1.048857975E1,-1.200950241E1,-4.153985596E1,-2.188351440E1,4.846314047E1
1.049852575E1,-1.200950241E1,-4.153985596E1,-2.188351440E1,4.846314047E1
1.050847175E1,-1.194571304E1,-4.153712463E1,-2.186660767E1,4.843739582E1
1.051841775E1,-1.202463150E1,-4.139888000E1,-2.194653320E1,4.837467672E1
1.052836375E1,-1.194569016E1,-4.151499939E1,-2.190069580E1,4.843382252E1
1.053830975E1,-1.193737411E1,-4.162275696E1,-2.204910278E1,4.859133391E1
1.054825575E1,-1.199578476E1,-4.166407776E1,-2.197116089E1,4.860582412E1
1.055820175E1,-1.207761002E1,-4.153691101E1,-2.188497925E1,4.847820084E1
1.056814775E1,-1.214458847E1,-4.157489014E1,-2.171554565E1,4.845128937E1
1.057809375E1,-1.195182419E1,-4.155513000E1,-2.166363525E1,4.836308534E1
1.058804075E1,-1.197039413E1,-4.157409668E1,-2.162847900E1,4.836824324E1
1.059798675E1,-1.205673599E1,-4.168684387E1,-2.193811035E1,4.862549250E1
1.060793275E1,-1.198108292E1,-4.165538025E1,-2.214453125E1,4.867337379E1
1.061787875E1,-1.201791000E1,-4.165592957E1,-2.216775513E1,4.869349029E1
1.062782475E1,-1.197746658E1,-4.155491638E1,-2.209469604E1,4.856383814E1
1.063777075E1,-1.203133011E1,-4.154362488E1,-2.217977905E1,4.860625753E1
1.064771675E1,-1.217831039E1,-4.160612488E1,-2.206643677E1,4.864471711E1
1.065766275E1,-1.209549332E1,-4.154447937E1,-2.206594849E1,4.857109024E1
1.066760875E1,-1.205384445E1,-4.150469971E1,-2.211938477E1,4.855102930E1
1.067755475E1,-1.212102890E1,-4.151185608E1,-2.205068970E1,4.854262511E1
1.068750075E1,-1.200284958E1,-4.157730103E1,-2.201547241E1,4.855328397E1
1.069744775E1,-1.194266129E1,-4.168347168E1,-2.223773193E1,4.873043906E1
1.070739375E1,-1.193491745E1,-4.158076477E1,-2.234808350E1,4.869126297E1
1.071733975E1,-1.187288284E1,-4.154418945E1,-2.209280396E1,4.852810537E1
1.072728575E1,-1.208156967E1,-4.156517029E1,-2.199029541E1,4.855101234E1
1.073723175E1,-1.222534561E1,-4.171575928E1,-2.223333740E1,4.882606824E1
1.074717775E1,-1.218197250E1,-4.155773926E1,-2.192584229E1,4.854058824E1
1.075712375E1,-1.204508591E1,-4.150007629E1,-2.214221191E1,4.855530842E1
1.076706975E1,-1.195251083E1,-4.159626770E1,-2.221475220E1,4.864778738E1
1.077701575E1,-1.192874527E1,-4.160104370E1,-2.232995605E1,4.869875500E1
1.078696175E1,-1.211546707E1,-4.153321838E1,-2.255145264E1,4.878894124E1
1.079690775E1,-1.227005386E1,-4.157710266E1,-2.225469971E1,4.872865016E1
1.080685375E1,-1.213545609E1,-4.148611450E1,-2.213470459E1,4.856245606E1
1.081680075E1,-1.202212143E1,-4.156568909E1,-2.216476440E1,4.861599216E1
1.082674675E1,-1.203722000E1,-4.149598694E1,-2.223727417E1,4.859329131E1
1.083669275E1,-1.201710892E1,-4.147457886E1,-2.206948853E1,4.849344205E1
1.084663875E1,-1.200802231E1,-4.150746155E1,-2.210910034E1,4.853734935E1
1.085658475E1,-1.211979294E1,-4.150360107E1,-2.216973877E1,4.858945976E1
1.086653075E1,-1.216907883E1,-4.146713257E1,-2.224658203E1,4.860576072E1
1.087647675E1,-1.197583389E1,-4.173252869E1,-2.203372192E1,4.868787785E1
1.088642275E1,-1.198575211E1,-4.165298462E1,-2.206182861E1,4.863490170E1
1.089636875E1,-1.188397598E1,-4.158161926E1,-2.207739258E1,4.855585659E1
1.090631475E1,-1.208784103E1,-4.156457520E1,-2.221569824E1,4.865456875E1
1.091626075E1,-1.217117691E1,-4.151785278E1,-2.224499512E1,4.864883817E1
1.092620775E1,-1.211054611E1,-4.154345703E1,-2.208917236E1,4.858452104E1
1.093615375E1,-1.195058060E1,-4.151998901E1,-2.220080566E1,4.857573094E1
1.094609975E1,-1.199170303E1,-4.160089111E1,-2.217645264E1,4.864391159E1
1.095604575E1,-1.197912979E1,-4.150709534E1,-2.217227173E1,4.855870826E1
1.096599175E1,-1.191285324E1,-4.155357361E1,-2.207278442E1,4.853682483E1
1.097593775E1,-1.204912949E1,-4.151150513E1,-2.245019531E1,4.870726690E1
1.098588375E1,-1.178635788E1,-4.149963379E1,-2.231576538E1,4.857088862E1
1.099582975E1,-1.191897964E1,-4.155609131E1,-2.217794800E1,4.858839551E1
1.100577575E1,-1.192631149E1,-4.165162659E1,-2.211026001E1,4.864111944E1
1.101572175E1,-1.192866898E1,-4.160374451E1,-2.208895874E1,4.859101562E1
1.102566775E1,-1.208307266E1,-4.158021545E1,-2.230722046E1,4.870859315E1
1.103561475E1,-1.192486954E1,-4.158026123E1,-2.218585205E1,4.861412005E1
1.104556075E1,-1.194317245E1,-4.153637695E1,-2.201501465E1,4.850330761E1
1.105550675E1,-1.181989670E1,-4.159046936E1,-2.180096436E1,4.842271313E1
1.106545275E1,-1.191950607E1,-4.148178101E1,-2.193011475E1,4.841221657E1
1.107539875E1,-1.192547989E1,-4.153993225E1,-2.198171997E1,4.848689570E1
1.108534475E1,-1.191528702E1,-4.152445984E1,-2.164132690E1,4.831771787E1
1.109529075E1,-1.199852371E1,-4.148803711E1,-2.186975098E1,4.840979036E1
1.110523675E1,-1.194180679E1,-4.154487610E1,-2.188055420E1,4.844937700E1
1.111518275E1,-1.197030258E1,-4.151072693E1,-2.178170776E1,4.838255251E1
1.112512875E1,-1.207242203E1,-4.146307373E1,-2.188653564E1,4.841436047E1
1.113507475E1,-1.192958450E1,-4.151052856E1,-2.199603271E1,4.846921109E1
1.114502175E1,-1.209611130E1,-4.137492371E1,-2.192947388E1,4.836426413E1
1.115496775E1,-1.208828354E1,-4.153828430E1,-2.195172119E1,4.851220181E1
1.116491375E1,-1.205860519E1,-4.152630615E1,-2.184902954E1,4.844815945E1
1.117485975E1,-1.209618759E1,-4.157104492E1,-2.188220215E1,4.851082664E1
1.118480583E1,-1.193452072E1,-4.146891785E1,-2.210562134E1,4.848466177E1
1.119475183E1,-1.193548965E1,-4.157629395E1,-2.197732544E1,4.851852188E1
1.120469783E1,-1.189113235E1,-4.137109375E1,-2.188290405E1,4.828900410E1
1.121464383E1,-1.199075699E1,-4.144046021E1,-2.203414917E1,4.844165279E1
1.122458983E1,-1.199728775E1,-4.140454102E1,-2.222512817E1,4.849976549E1
1.123453583E1,-1.200623703E1,-4.138592529E1,-2.225247192E1,4.849862933E1
1.124448183E1,-1.210424423E1,-4.150828552E1,-2.204373169E1,4.853222231E1
1.125442883E1,-1.214024734E1,-4.155125427E1,-2.230111694E1,4.869529910E1
1.126437483E1,-1.206411362E1,-4.149090576E1,-2.229394531E1,4.862158056E1
1.127432083E1,-1.196583939E1,-4.150814819E1,-2.222479248E1,4.858033635E1
1.128426683E1,-1.193315506E1,-4.141899109E1,-2.230780029E1,4.853422469E1
1.129421283E1,-1.178257370E1,-4.147650146E1,-2.210488892E1,4.845364105E1
1.130415883E1,-1.189275742E1,-4.136994934E1,-2.212643433E1,4.839927152E1
1.131410483E1,-1.172336197E1,-4.142530823E1,-2.205276489E1,4.837166337E1
1.132405083E1,-1.186158371E1,-4.148707581E1,-2.207910156E1,4.847021098E1
1.133399683E1,-1.191789627E1,-4.157281494E1,-2.225119019E1,4.863589886E1
1.134394283E1,-1.188820267E1,-4.159342957E1,-2.225448608E1,4.864776353E1
1.135388883E1,-1.194573593E1,-4.155540466E1,-2.222329712E1,4.861509229E1
1.136383583E1,-1.190942001E1,-4.158889771E1,-2.251010132E1,4.876653934E1
1.137378183E1,-1.192715073E1,-4.150965881E1,-2.233947754E1,4.862469492E1
1.138372783E1,-1.195763016E1,-4.152282715E1,-2.229861450E1,4.862466763E1
1.139367383E1,-1.195637894E1,-4.148117065E1,-2.223910522E1,4.856151066E1
1.140361983E1,-1.194043350E1,-4.149305725E1,-2.235806274E1,4.862232740E1
1.141356583E1,-1.191365433E1,-4.153511047E1,-2.239376831E1,4.866807394E1
1.142351183E1,-1.187624741E1,-4.151855469E1,-2.259478760E1,4.873766575E1
1.143345783E1,-1.188853836E1,-4.148568726E1,-2.230935669E1,4.858093234E1
1.144340383E1,-1.182626724E1,-4.154747009E1,-2.228073120E1,4.860538911E1
1.145334983E1,-1.192916489E1,-4.148719788E1,-2.234738159E1,4.860964952E1
1.146329583E1,-1.197150040E1,-4.154190063E1,-2.216830444E1,4.858477181E1
1.147324283E1,-1.201998520E1,-4.148016357E1,-2.210791016E1,4.851642717E1
1.148318883E1,-1.185289383E1,-4.153833008E1,-2.228933716E1,4.860800869E1
1.149313483E1,-1.186884689E1,-4.162979126E1,-2.236599731E1,4.872521814E1
1.150308083E1,-1.181793594E1,-4.169656372E1,-2.232952881E1,4.875320392E1
1.151302683E1,-1.181793594E1,-4.169656372E1,-2.232952881E1,4.875320392E1
1.152297283E1,-1.183826828E1,-4.164703369E1,-2.219277954E1,4.865325760E1
1.153291883E1,-1.184716415E1,-4.161463928E1,-2.212316895E1,4.859596799E1
1.154286483E1,-1.186242294E1,-4.162121582E1,-2.214221191E1,4.861399215E1
1.155281083E1,-1.176228714E1,-4.167512512E1,-2.233630371E1,4.872451043E1
1.156275683E1,-1.182774734E1,-4.161470032E1,-2.255392456E1,4.878891680E1
1.157270383E1,-1.190952682E1,-4.162709045E1,-2.238125610E1,4.873984113E1
1.158264983E1,-1.186140823E1,-4.149845886E1,-2.228152466E1,4.857243492E1
1.159259583E1,-1.196178818E1,-4.147174072E1,-2.235931396E1,4.860996375E1
1.160254183E1,-1.181260300E1,-4.147383118E1,-2.219818115E1,4.850129388E1
1.161248783E1,-1.188157272E1,-4.143200684E1,-2.234051514E1,4.854772474E1
1.162243383E1,-1.202117538E1,-4.139198303E1,-2.222140503E1,4.849325477E1
1.163237983E1,-1.198141098E1,-4.146531677E1,-2.228491211E1,4.857513780E1
1.164232583E1,-1.190987778E1,-4.142317200E1,-2.226806641E1,4.851382430E1
1.165227183E1,-1.194132614E1,-4.138284302E1,-2.230212402E1,4.850278036E1
1.166221783E1,-1.199112320E1,-4.147186279E1,-2.238055420E1,4.862706700E1
1.167216383E1,-1.198570633E1,-4.136651611E1,-2.238076782E1,4.853601323E1
1.168211083E1,-1.184592056E1,-4.147062683E1,-2.246356201E1,4.862869875E1
1.169205683E1,-1.187813187E1,-4.153591919E1,-2.242263794E1,4.867337354E1
1.170200283E1,-1.181183243E1,-4.153578186E1,-2.231311035E1,4.860674288E1
1.171194883E1,-1.175841141E1,-4.152568054E1,-2.211270142E1,4.849344231E1
1.172189483E1,-1.181090927E1,-4.151327515E1,-2.248391724E1,4.866596475E1
1.173184083E1,-1.199728775E1,-4.140980530E1,-2.255590820E1,4.865671468E1
1.174178683E1,-1.189173508E1,-4.147372437E1,-2.235244751E1,4.859130669E1
1.175173283E1,-1.190533829E1,-4.145295715E1,-2.210873413E1,4.846525417E1
1.176167883E1,-1.189719772E1,-4.146440125E1,-2.211483765E1,4.847582829E1
1.177162483E1,-1.177189255E1,-4.144294739E1,-2.254757690E1,4.862600710E1
1.178157183E1,-1.186949539E1,-4.149493408E1,-2.229675293E1,4.857838683E1
1.179151783E1,-1.196496964E1,-4.146385193E1,-2.227539062E1,4.856546656E1
1.180146383E1,-1.196891403E1,-4.136579895E1,-2.226760864E1,4.847917719E1
1.181140983E1,-1.204745102E1,-4.134234619E1,-2.232556152E1,4.850527149E1
1.182135583E1,-1.192250443E1,-4.139166260E1,-2.233172607E1,4.851929342E1
1.183130183E1,-1.199597549E1,-4.142504883E1,-2.235559082E1,4.857685189E1
1.184124783E1,-1.202461624E1,-4.148638916E1,-2.259948730E1,4.874883289E1
1.185119383E1,-1.200594711E1,-4.140098572E1,-2.230673218E1,4.853632336E1
1.186113983E1,-1.207320023E1,-4.148143005E1,-2.224398804E1,4.859286169E1
1.187108583E1,-1.203244400E1,-4.148835754E1,-2.226632690E1,4.859889746E1
1.188103283E1,-1.193033981E1,-4.152923584E1,-2.221734619E1,4.858622139E1
1.189097883E1,-1.192702103E1,-4.149949646E1,-2.214920044E1,4.852884830E1
1.190092483E1,-1.187298965E1,-4.138589478E1,-2.215982056E1,4.842331894E1
1.191087083E1,-1.186354446E1,-4.152819824E1,-2.210464478E1,4.851752526E1
1.192081683E1,-1.184540939E1,-4.142642212E1,-2.203213501E1,4.839294521E1
1.193076283E1,-1.193787003E1,-4.152117920E1,-2.213635254E1,4.854419807E1
1.194070883E1,-1.183513260E1,-4.146954346E1,-2.225271606E1,4.852810289E1
1.195065483E1,-1.188161087E1,-4.144761658E1,-2.191003418E1,4.836452413E1
1.196060083E1,-1.203411484E1,-4.153041077E1,-2.199871826E1,4.851328214E1
1.197054683E1,-1.188807297E1,-4.154185486E1,-2.216415405E1,4.856234867E1
1.198049383E1,-1.175709152E1,-4.150175476E1,-2.215435791E1,4.849165313E1
1.199043983E1,-1.194211960E1,-4.146076965E1,-2.222457886E1,4.853392160E1
1.200038583E1,-1.192444992E1,-4.142108154E1,-2.251693726E1,4.863035025E1
1.201033183E1,-1.192325211E1,-4.141654968E1,-2.243981934E1,4.859053427E1
1.202027783E1,-1.203602982E1,-4.148506165E1,-2.258242798E1,4.874261387E1
1.203022383E1,-1.196651077E1,-4.153919983E1,-2.242398071E1,4.869843338E1
1.204016983E1,-1.189414597E1,-4.144758606E1,-2.242251587E1,4.860187565E1
1.205011583E1,-1.190224838E1,-4.147746277E1,-2.237716675E1,4.860844604E1
1.206006183E1,-1.201642227E1,-4.155133057E1,-2.255786133E1,4.878283083E1
1.207000783E1,-1.209480667E1,-4.142877197E1,-2.243704224E1,4.864204313E1
1.207995483E1,-1.202151108E1,-4.144569397E1,-2.229608154E1,4.857342411E1
1.208990083E1,-1.194340897E1,-4.137583923E1,-2.245541382E1,4.856800078E1
1.209984683E1,-1.196186447E1,-4.143051147E1,-2.264257812E1,4.870585003E1
1.210979283E1,-1.200202560E1,-4.148518372E1,-2.252395630E1,4.870726531E1
1.211973883E1,-1.181263351E1,-4.145487976E1,-2.227966309E1,4.852245618E1
1.212968483E1,-1.191965103E1,-4.152221680E1,-2.246902466E1,4.869321963E1
1.213963083E1,-1.185745621E1,-4.142744446E1,-2.246652222E1,4.859605995E1
1.214957683E1,-1.192404556E1,-4.143994141E1,-2.243426514E1,4.860810486E1
1.215952283E1,-1.195948410E1,-4.148800659E1,-2.241400146E1,4.864844718E1
1.216946883E1,-1.191341019E1,-4.145811462E1,-2.228494263E1,4.855227367E1
1.217941621E1,-1.199020767E1,-4.141232300E1,-2.232901001E1,4.855234561E1
1.218936221E1,-1.193247604E1,-4.123725891E1,-2.227127075E1,4.836222708E1
1.219930821E1,-1.177993393E1,-4.138378906E1,-2.231250000E1,4.846888174E1
1.220925421E1,-1.182058334E1,-4.138937378E1,-2.225515747E1,4.845718199E1
1.221920021E1,-1.185299301E1,-4.131007385E1,-2.225390625E1,4.839681796E1
1.222914621E1,-1.189715958E1,-4.140682983E1,-2.248806763E1,4.859815993E1
1.223909221E1,-1.189747238E1,-4.130271912E1,-2.240295410E1,4.847016410E1
1.224903821E1,-1.194313431E1,-4.131166077E1,-2.253472900E1,4.855003382E1
1.225898421E1,-1.200310898E1,-4.144400024E1,-2.273635864E1,4.877111631E1
1.226893021E1,-1.193810654E1,-4.140574646E1,-2.273846436E1,4.872362865E1
1.227887721E1,-1.193265152E1,-4.137489319E1,-2.274191284E1,4.869768535E1
1.228882321E1,-1.196677780E1,-4.131925964E1,-2.260787964E1,4.859630861E1
1.229876921E1,-1.194105911E1,-4.153237915E1,-2.241217041E1,4.868092843E1
1.230871521E1,-1.202385330E1,-4.140498352E1,-2.226388550E1,4.852449182E1
1.231866121E1,-1.187927628E1,-4.140634155E1,-2.234613037E1,4.852784632E1
1.232860721E1,-1.188384628E1,-4.146392822E1,-2.235964966E1,4.858432956E1
1.233855321E1,-1.193252945E1,-4.149566650E1,-2.270187378E1,4.878166326E1
1.234849921E1,-1.194972610E1,-4.155171204E1,-2.262008667E1,4.879558431E1
1.235844521E1,-1.196586227E1,-4.146766663E1,-2.268560791E1,4.875844585E1
1.236839121E1,-1.204836655E1,-4.145565796E1,-2.267874146E1,4.876535683E1
1.237833821E1,-1.194153214E1,-4.150987244E1,-2.276586914E1,4.882575649E1
1.238828421E1,-1.193090439E1,-4.143591309E1,-2.253134155E1,4.865123560E1
1.239823021E1,-1.188881302E1,-4.157086182E1,-2.261022949E1,4.879244721E1
1.240817621E1,-1.197473526E1,-4.152575684E1,-2.263931274E1,4.878853602E1
1.241812221E1,-1.188070297E1,-4.149665833E1,-2.278298950E1,4.880766708E1
1.242806821E1,-1.194334030E1,-4.152073669E1,-2.261898804E1,4.876713620E1
1.243801421E1,-1.199399185E1,-4.148120117E1,-2.232531738E1,4.861034548E1
1.244796021E1,-1.190463638E1,-4.134678650E1,-2.263082886E1,4.861513690E1
1.245790621E1,-1.196728134E1,-4.141201782E1,-2.266638184E1,4.870252466E1
1.246785321E1,-1.203780746E1,-4.145252991E1,-2.257537842E1,4.871210070E1
1.247779921E1,-1.205189133E1,-4.144985962E1,-2.254849243E1,4.870085685E1
1.248774521E1,-1.210857010E1,-4.150619507E1,-2.263018799E1,4.880068757E1
1.249769121E1,-1.212244797E1,-4.142025757E1,-2.254568481E1,4.869188213E1
1.250763721E1,-1.206821823E1,-4.147143555E1,-2.252279663E1,4.871137676E1
1.251758321E1,-1.206821823E1,-4.147143555E1,-2.252279663E1,4.871137676E1
1.252752921E1,-1.198041916E1,-4.149537659E1,-2.276400757E1,4.882209297E1
1.253747521E1,-1.190490341E1,-4.144235229E1,-2.265328979E1,4.870694845E1
1.254742121E1,-1.193404007E1,-4.150628662E1,-2.271929932E1,4.879917728E1
1.255736821E1,-1.208399582E1,-4.143673706E1,-2.273834229E1,4.878584162E1
1.256731421E1,-1.201620865E1,-4.142750549E1,-2.268090820E1,4.873449578E1
1.257726021E1,-1.202544785E1,-4.139822388E1,-2.232449341E1,4.854696017E1
1.258720621E1,-1.202900314E1,-4.136309814E1,-2.224691772E1,4.848224575E1
1.259715221E1,-1.209384537E1,-4.138446045E1,-2.260971069E1,4.868401873E1
1.260709821E1,-1.211749649E1,-4.127932739E1,-2.235595703E1,4.848304246E1
1.261704421E1,-1.217683029E1,-4.135635376E1,-2.233364868E1,4.855321880E1
1.262699021E1,-1.207844162E1,-4.143304443E1,-2.243304443E1,4.863977185E1
1.263693621E1,-1.214216995E1,-4.144047546E1,-2.237078857E1,4.863329599E1
1.264688321E1,-1.224892044E1,-4.138967896E1,-2.245681763E1,4.865645110E1
1.265682921E1,-1.227355576E1,-4.127740479E1,-2.250869751E1,4.859121094E1
1.266677521E1,-1.210284042E1,-4.142309570E1,-2.249417114E1,4.866558681E1
1.267672121E1,-1.205454636E1,-4.141783142E1,-2.255328369E1,4.867647741E1
1.268666721E1,-1.207598495E1,-4.142575073E1,-2.230291748E1,4.857306213E1
1.269661321E1,-1.226816177E1,-4.141546631E1,-2.249713135E1,4.870184351E1
1.270655921E1,-1.212467575E1,-4.144033813E1,-2.232180786E1,4.860630096E1
1.271650521E1,-1.212460709E1,-4.125575256E1,-2.242840576E1,4.849821235E1
1.272645121E1,-1.205327988E1,-4.139060974E1,-2.249255371E1,4.862488152E1
1.273639721E1,-1.198375320E1,-4.145069885E1,-2.238858032E1,4.861089698E1
1.274634421E1,-1.195862198E1,-4.149943542E1,-2.249444580E1,4.869509084E1
1.275629021E1,-1.195842361E1,-4.145783997E1,-2.253604126E1,4.867884084E1
1.276623621E1,-1.198060989E1,-4.156019592E1,-2.254196167E1,4.877422408E1
1.277618221E1,-1.191309738E1,-4.158044434E1,-2.221090698E1,4.862283033E1
1.278612821E1,-1.206074905E1,-4.153523254E1,-2.226071167E1,4.864336023E1
1.279607421E1,-1.196608353E1,-4.149333191E1,-2.238305664E1,4.864036361E1
1.280602021E1,-1.210754013E1,-4.155642700E1,-2.240466309E1,4.873908166E1
1.281596621E1,-1.204082870E1,-4.148300171E1,-2.265161133E1,4.877413743E1
1.282591221E1,-1.196355820E1,-4.146992493E1,-2.248449707E1,4.866655943E1
1.283585921E1,-1.191331100E1,-4.159606934E1,-2.264108276E1,4.883419490E1
1.284580521E1,-1.193353653E1,-4.136085510E1,-2.238790894E1,4.852162503E1
1.285575121E1,-1.186257553E1,-4.148258972E1,-2.263848877E1,4.872398918E1
1.286569721E1,-1.201174545E1,-4.162641907E1,-2.258929443E1,4.886017823E1
1.287564321E1,-1.199908066E1,-4.150442505E1,-2.256909180E1,4.874381130E1
1.288558921E1,-1.197848129E1,-4.131863403E1,-2.252084351E1,4.855823231E1
1.289553521E1,-1.198241043E1,-4.145072937E1,-2.245996094E1,4.864350903E1
1.290548121E1,-1.196485519E1,-4.140080261E1,-2.260443115E1,4.866358520E1
1.291542721E1,-1.194792557E1,-4.136323547E1,-2.233419800E1,4.850243885E1
1.292537421E1,-1.193777847E1,-4.138967896E1,-2.259890747E1,4.864490413E1
1.293532021E1,-1.209485245E1,-4.143142700E1,-2.233395386E1,4.859685272E1
1.294526621E1,-1.200902176E1,-4.143922424E1,-2.236798096E1,4.859786499E1
1.295521221E1,-1.189651871E1,-4.146171570E1,-2.255697632E1,4.867667004E1
1.296515821E1,-1.196725845E1,-4.156779480E1,-2.238113403E1,4.870330584E1
1.297510421E1,-1.202154922E1,-4.162274170E1,-2.229302979E1,4.872319211E1
1.298505021E1,-1.194645309E1,-4.162799072E1,-2.237530518E1,4.874691411E1
1.299499621E1,-1.201718521E1,-4.169612122E1,-2.235369873E1,4.881257125E1
1.300494221E1,-1.206443405E1,-4.174452209E1,-2.220571899E1,4.879804965E1
1.301488921E1,-1.193839645E1,-4.154893494E1,-2.252438354E1,4.874615019E1
1.302483521E1,-1.195724869E1,-4.156372070E1,-2.255590820E1,4.877794245E1
1.303478121E1,-1.188577652E1,-4.152532959E1,-2.268765259E1,4.878887436E1
1.304472721E1,-1.190016556E1,-4.142202759E1,-2.269097900E1,4.870604519E1
1.305467321E1,-1.199922562E1,-4.150932312E1,-2.259954834E1,4.876212574E1
1.306461921E1,-1.193968582E1,-4.152226257E1,-2.242056274E1,4.867582583E1
1.307456521E1,-1.204727554E1,-4.142085266E1,-2.234655762E1,4.858181265E1
1.308451121E1,-1.215694046E1,-4.144032288E1,-2.258843994E1,4.873734893E1
1.309445721E1,-1.206758499E1,-4.148939514E1,-2.268777466E1,4.880298798E1
1.310440421E1,-1.210302353E1,-4.153030396E1,-2.248953247E1,4.875477819E1
1.311435021E1,-1.208054733E1,-4.142745972E1,-2.254992676E1,4.868955986E1
1.312429621E1,-1.214863968E1,-4.145697021E1,-2.266595459E1,4.878540071E1
1.313424221E1,-1.218767929E1,-4.138870239E1,-2.237924194E1,4.860447183E1
1.314418821E1,-1.209412766E1,-4.145079041E1,-2.248776245E1,4.868403649E1
1.315413421E1,-1.200766373E1,-4.149357605E1,-2.232482910E1,4.862405614E1
1.316408021E1,-1.215929031E1,-4.145742798E1,-2.236178589E1,4.864787913E1
1.317402621E1,-1.212423325E1,-4.130462646E1,-2.226058960E1,4.846238798E1
1.318397175E1,-1.198579788E1,-4.126449585E1,-2.252929688E1,4.851790583E1
1.319391775E1,-1.203600693E1,-4.132373047E1,-2.256848145E1,4.859889420E1
1.320386475E1,-1.188474655E1,-4.143342590E1,-2.260922241E1,4.867394499E1
1.321381075E1,-1.171299362E1,-4.145359802E1,-2.252618408E1,4.861094504E1
1.322375675E1,-1.177191544E1,-4.153408813E1,-2.267831421E1,4.876437640E1
1.323370275E1,-1.189702988E1,-4.140469360E1,-2.264764404E1,4.867035805E1
1.324364875E1,-1.197259903E1,-4.135815430E1,-2.249810791E1,4.857988178E1
1.325359475E1,-1.205453873E1,-4.140827942E1,-2.243017578E1,4.861142144E1
1.326354075E1,-1.193590164E1,-4.140296936E1,-2.240872192E1,4.856770983E1
1.327348675E1,-1.184641647E1,-4.130696106E1,-2.252520752E1,4.851790998E1
1.328343275E1,-1.195897293E1,-4.131047058E1,-2.285595703E1,4.870284165E1
1.329337975E1,-1.193418503E1,-4.136531067E1,-2.240847778E1,4.853507572E1
1.330332575E1,-1.195722580E1,-4.139425659E1,-2.232046509E1,4.852486877E1
1.331327175E1,-1.199457169E1,-4.139512634E1,-2.230975342E1,4.852990143E1
1.332321775E1,-1.193351364E1,-4.142204285E1,-2.234469604E1,4.855388576E1
1.333316375E1,-1.186083603E1,-4.130366516E1,-2.234680176E1,4.843605822E1
1.334310975E1,-1.197815323E1,-4.130299377E1,-2.245968628E1,4.851650191E1
1.335305575E1,-1.186478806E1,-4.131455994E1,-2.235424805E1,4.844975195E1
1.336300175E1,-1.195355606E1,-4.131370544E1,-2.230099487E1,4.844630153E1
1.337294775E1,-1.184638596E1,-4.131237793E1,-2.233865356E1,4.843619384E1
1.338289475E1,-1.193043900E1,-4.131660461E1,-2.258975220E1,4.857668263E1
1.339284075E1,-1.188599777E1,-4.126956177E1,-2.238949585E1,4.843287309E1
